t,x,y,z
44.325,20.0404,-0.91535,19.9622
44.3375,20.0175,-0.603698,19.9621
44.35,20.0041,-0.291499,19.9621
44.3625,20,0.0209627,19.9621
44.375,20.0054,0.333405,19.9621
44.3875,20.0201,0.645545,19.9621
44.4,20.0443,0.9571,19.962
44.4125,20.0778,1.26779,19.962
44.425,20.1206,1.57733,19.962
44.4375,20.1727,1.88543,19.962
44.45,20.2341,2.19184,19.962
44.4625,20.3047,2.49625,19.9619
44.475,20.3844,2.7984,19.9619
44.4875,20.4731,3.09802,19.9619
44.5,20.5709,3.39483,19.9619
44.5125,20.6775,3.68857,19.9618
44.525,20.7929,3.97896,19.9618
44.5375,20.917,4.26575,19.9618
44.55,21.0497,4.54868,19.9618
44.5625,21.1908,4.82748,19.9618
44.575,21.3402,5.10192,19.9617
44.5875,21.4979,5.37173,19.9617
44.6,21.6636,5.63667,19.9617
44.6125,21.8372,5.89651,19.9617
44.625,22.0185,6.151,19.9617
44.6375,22.2074,6.39993,19.9616
44.65,22.4037,6.64305,19.9616
44.6625,22.6073,6.88016,19.9616
44.675,22.8178,7.11104,19.9616
44.6875,23.0353,7.33547,19.9615
44.7,23.2594,7.55326,19.9615
44.7125,23.4899,7.76421,19.9615
44.725,23.7267,7.96812,19.9615
44.7375,23.9695,8.16482,19.9615
44.75,24.2181,8.35412,19.9614
44.7625,24.4723,8.53585,19.9614
44.775,24.7319,8.70985,19.9614
44.7875,24.9966,8.87596,19.9614
44.8,25.2662,9.03403,19.9614
44.8125,25.5403,9.18392,19.9613
44.825,25.8189,9.32549,19.9613
44.8375,26.1016,9.45861,19.9613
44.85,26.3882,9.58316,19.9613
44.8625,26.6785,9.69903,19.9612
44.875,26.972,9.80612,19.9612
44.8875,27.2687,9.90432,19.9612
44.9,27.5682,9.99355,19.9612
44.9125,27.8702,10.0737,19.9612
44.925,28.1745,10.1448,19.9611
44.9375,28.4808,10.2066,19.9611
44.95,28.7888,10.2593,19.9611
44.9625,29.0983,10.3026,19.9611
44.975,29.4089,10.3366,19.961
44.9875,29.7204,10.3612,19.961
45,30.0326,10.3764,19.961
45.0125,30.345,10.3823,19.961
45.025,30.6575,10.3787,19.961
45.0375,30.9697,10.3658,19.9609
45.05,31.2814,10.3434,19.9609
45.0625,31.5922,10.3117,19.9609
45.075,31.902,10.2706,19.9609
45.0875,32.2104,10.2203,19.9609
45.1,32.5172,10.1606,19.9608
45.1125,32.822,10.0918,19.9608
45.125,33.1246,10.0138,19.9608
45.1375,33.4247,9.9268,19.9608
45.15,33.7221,9.83077,19.9607
45.1625,34.0164,9.72583,19.9607
45.175,34.3075,9.61208,19.9607
45.1875,34.595,9.48963,19.9607
45.2,34.8786,9.35858,19.9607
45.2125,35.1582,9.21905,19.9606
45.225,35.4335,9.07117,19.9606
45.2375,35.7042,8.91507,19.9606
45.25,35.9701,8.7509,19.9606
45.2625,36.2309,8.5788,19.9606
45.275,36.4865,8.39893,19.9605
45.2875,36.7365,8.21145,19.9605
45.3,36.9807,8.01653,19.9605
45.3125,37.219,7.81435,19.9605
45.325,37.4511,7.60509,19.9604
45.3375,37.6768,7.38894,19.9604
45.35,37.8958,7.1661,19.9604
45.3625,38.1081,6.93677,19.9604
45.375,38.3133,6.70116,19.9604
45.3875,38.5114,6.45947,19.9603
45.4,38.7022,6.21193,19.9603
45.4125,38.8853,5.95877,19.9603
45.425,39.0608,5.70021,19.9603
45.4375,39.2284,5.43648,19.9602
45.45,39.3881,5.16783,19.9602
45.4625,39.5395,4.89449,19.9602
45.475,39.6827,4.61673,19.9602
45.4875,39.8174,4.33478,19.9602
45.5,39.9436,4.0489,19.9601
45.5125,40.0611,3.75936,19.9601
45.525,40.1699,3.46641,19.9601
45.5375,40.2698,3.17032,19.9601
45.55,40.3607,2.87136,19.96
45.5625,40.4426,2.56979,19.96
45.575,40.5154,2.2659,19.96
45.5875,40.579,1.95996,19.96
45.6,40.6334,1.65224,19.96
45.6125,40.6785,1.34302,19.9599
45.625,40.7143,1.03258,19.9599
45.6375,40.7407,0.721214,19.9599
45.65,40.7577,0.40919,19.9599
45.6625,40.7654,0.0967948,19.9599
45.675,40.7636,-0.215689,19.9598
45.6875,40.7524,-0.527977,19.9598
45.7,40.7318,-0.839788,19.9598
45.7125,40.7019,-1.15084,19.9598
45.725,40.6626,-1.46085,19.9597
45.7375,40.614,-1.76953,19.9597
45.75,40.5561,-2.07662,19.9597
45.7625,40.4891,-2.38182,19.9597
45.775,40.4128,-2.68487,19.9597
45.7875,40.3275,-2.98548,19.9596
45.8,40.2332,-3.28339,19.9596
45.8125,40.1299,-3.57833,19.9596
45.825,40.0178,-3.87003,19.9596
45.8375,39.897,-4.15822,19.9595
45.85,39.7676,-4.44265,19.9595
45.8625,39.6297,-4.72305,19.9595
45.875,39.4834,-4.99917,19.9595
45.8875,39.3288,-5.27077,19.9595
45.9,39.1662,-5.53759,19.9594
45.9125,38.9956,-5.7994,19.9594
45.925,38.8172,-6.05596,19.9594
45.9375,38.6311,-6.30703,19.9594
45.95,38.4376,-6.55238,19.9593
45.9625,38.2368,-6.79181,19.9593
45.975,38.0289,-7.02508,19.9593
45.9875,37.814,-7.25199,19.9593
46,37.5924,-7.47233,19.9593
46.0125,37.3643,-7.6859,19.9592
46.025,37.1299,-7.89251,19.9592
46.0375,36.8893,-8.09198,19.9592
46.05,36.6429,-8.28411,19.9592
46.0625,36.3908,-8.46874,19.9591
46.075,36.1332,-8.6457,19.9591
46.0875,35.8705,-8.81483,19.9591
46.1,35.6027,-8.97598,19.9591
46.1125,35.3303,-9.12899,19.9591
46.125,35.0533,-9.27374,19.959
46.1375,34.7722,-9.41009,19.959
46.15,34.487,-9.53791,19.959
46.1625,34.1982,-9.6571,19.959
46.175,33.9058,-9.76754,19.9589
46.1875,33.6103,-9.86913,19.9589
46.2,33.3119,-9.96178,19.9589
46.2125,33.0108,-10.0454,19.9589
46.225,32.7073,-10.1199,19.9589
46.2375,32.4017,-10.1853,19.9588
46.25,32.0943,-10.2414,19.9588
46.2625,31.7854,-10.2883,19.9588
46.275,31.4752,-10.3259,19.9588
46.2875,31.1639,-10.3541,19.9587
46.3,30.852,-10.3729,19.9587
46.3125,30.5397,-10.3823,19.9587
46.325,30.2272,-10.3823,19.9587
46.3375,29.9148,-10.3729,19.9587
46.35,29.6029,-10.3541,19.9586
46.3625,29.2917,-10.326,19.9586
46.375,28.9815,-10.2885,19.9586
46.3875,28.6725,-10.2416,19.9586
46.4,28.3651,-10.1855,19.9585
46.4125,28.0595,-10.1202,19.9585
46.425,27.756,-10.0457,19.9585
46.4375,27.4549,-9.96208,19.9585
46.45,27.1565,-9.86946,19.9585
46.4625,26.861,-9.7679,19.9584
46.475,26.5686,-9.65749,19.9584
46.4875,26.2798,-9.53833,19.9584
46.5,25.9946,-9.41054,19.9584
46.5125,25.7134,-9.27422,19.9583
46.525,25.4365,-9.1295,19.9583
46.5375,25.164,-8.97651,19.9583
46.55,24.8962,-8.81539,19.9583
46.5625,24.6335,-8.64629,19.9583
46.575,24.3759,-8.46936,19.9582
46.5875,24.1238,-8.28475,19.9582
46.6,23.8773,-8.09264,19.9582
46.6125,23.6367,-7.89321,19.9582
46.625,23.4023,-7.68662,19.9581
46.6375,23.1741,-7.47307,19.9581
46.65,22.9525,-7.25275,19.9581
46.6625,22.7376,-7.02586,19.9581
46.675,22.5297,-6.79261,19.9581
46.6875,22.3289,-6.55321,19.958
46.7,22.1353,-6.30787,19.958
46.7125,21.9493,-6.05682,19.958
46.725,21.7708,-5.80029,19.958
46.7375,21.6002,-5.5385,19.9579
46.75,21.4375,-5.27169,19.9579
46.7625,21.2829,-5.00011,19.9579
46.775,21.1366,-4.724,19.9579
46.7875,20.9987,-4.44361,19.9578
46.8,20.8692,-4.1592,19.9578
46.8125,20.7484,-3.87102,19.9578
46.825,20.6363,-3.57933,19.9578
46.8375,20.533,-3.28441,19.9578
46.85,20.4386,-2.98651,19.9577
46.8625,20.3533,-2.6859,19.9577
46.875,20.277,-2.38286,19.9577
46.8875,20.2099,-2.07767,19.9577
46.9,20.152,-1.77059,19.9576
46.9125,20.1034,-1.46191,19.9576
46.925,20.064,-1.1519,19.9576
46.9375,20.0341,-0.840855,19.9576
46.95,20.0135,-0.529046,19.9576
46.9625,20.0023,-0.216759,19.9575
46.975,20.0004,0.0957238,19.9575
46.9875,20.008,0.40812,19.9575
47,20.025,0.720145,19.9575
47.0125,20.0514,1.03152,19.9574
47.025,20.0872,1.34196,19.9574
47.0375,20.1322,1.65118,19.9574
47.05,20.1866,1.9589,19.9574
47.0625,20.2502,2.26485,19.9574
47.075,20.3229,2.56875,19.9573
47.0875,20.4048,2.87032,19.9573
47.1,20.4957,3.1693,19.9573
47.1125,20.5956,3.4654,19.9573
47.125,20.7043,3.75836,19.9572
47.1375,20.8218,4.04791,19.9572
47.15,20.948,4.3338,19.9572
47.1625,21.0827,4.61576,19.9572
47.175,21.2258,4.89354,19.9571
47.1875,21.3772,5.16689,19.9571
47.2,21.5368,5.43556,19.9571
47.2125,21.7044,5.6993,19.9571
47.225,21.8799,5.95788,19.9571
47.2375,22.063,6.21106,19.957
47.25,22.2537,6.45862,19.957
47.2625,22.4518,6.70033,19.957
47.275,22.657,6.93596,19.957
47.2875,22.8693,7.16532,19.9569
47.3,23.0883,7.38818,19.9569
47.3125,23.314,7.60435,19.9569
47.325,23.546,7.81363,19.9569
47.3375,23.7843,8.01583,19.9569
47.35,24.0285,8.21078,19.9568
47.3625,24.2785,8.39828,19.9568
47.375,24.534,8.57818,19.9568
47.3875,24.7948,8.7503,19.9568
47.4,25.0607,8.9145,19.9567
47.4125,25.3314,9.07063,19.9567
47.425,25.6066,9.21853,19.9567
47.4375,25.8862,9.35809,19.9567
47.45,26.1699,9.48917,19.9566
47.4625,26.4574,9.61166,19.9566
47.475,26.7484,9.72543,19.9566
47.4875,27.0427,9.8304,19.9566
47.5,27.3401,9.92646,19.9566
47.5125,27.6402,10.0135,19.9565
47.525,27.9428,10.0915,19.9565
47.5375,28.2476,10.1604,19.9565
47.55,28.5544,10.22,19.9565
47.5625,28.8628,10.2704,19.9564
47.575,29.1725,10.3115,19.9564
47.5875,29.4834,10.3433,19.9564
47.6,29.7951,10.3657,19.9564
47.6125,30.1073,10.3787,19.9563
47.625,30.4198,10.3823,19.9563
47.6375,30.7322,10.3765,19.9563
47.65,31.0443,10.3612,19.9563
47.6625,31.3558,10.3366,19.9563
47.675,31.6665,10.3027,19.9562
47.6875,31.976,10.2594,19.9562
47.7,32.284,10.2068,19.9562
47.7125,32.5903,10.145,19.9562
47.725,32.8946,10.0739,19.9561
47.7375,33.1966,9.9938,19.9561
47.75,33.4961,9.9046,19.9561
47.7625,33.7928,9.80643,19.9561
47.775,34.0864,9.69937,19.9561
47.7875,34.3766,9.58353,19.956
47.8,34.6632,9.45901,19.956
47.8125,34.9459,9.32592,19.956
47.825,35.2245,9.18438,19.956
47.8375,35.4987,9.03452,19.9559
47.85,35.7683,8.87647,19.9559
47.8625,36.033,8.71039,19.9559
47.875,36.2926,8.53642,19.9559
47.8875,36.5468,8.35471,19.9558
47.9,36.7955,8.16543,19.9558
47.9125,37.0383,7.96876,19.9558
47.925,37.2751,7.76487,19.9558
47.9375,37.5057,7.55395,19.9558
47.95,37.7298,7.33618,19.9557
47.9625,37.9472,7.11177,19.9557
47.975,38.1579,6.88091,19.9557
47.9875,38.3614,6.64382,19.9557
48,38.5578,6.40072,19.9556
48.0125,38.7467,6.15181,19.9556
48.025,38.928,5.89733,19.9556
48.0375,39.1017,5.63751,19.9556
48.05,39.2674,5.37259,19.9555
48.0625,39.4251,5.10279,19.9555
48.075,39.5745,4.82838,19.9555
48.0875,39.7157,4.54959,19.9555
48.1,39.8484,4.26667,19.9555
48.1125,39.9725,3.9799,19.9554
48.125,40.088,3.68951,19.9554
48.1375,40.1946,3.39579,19.9554
48.15,40.2924,3.09898,19.9554
48.1625,40.3812,2.79938,19.9553
48.175,40.4609,2.49723,19.9553
48.1875,40.5315,2.19282,19.9553
48.2,40.5929,1.88643,19.9553
48.2125,40.6451,1.57832,19.9552
48.225,40.6879,1.26879,19.9552
48.2375,40.7215,0.958104,19.9552
48.25,40.7456,0.646551,19.9552
48.2625,40.7604,0.334412,19.9551
48.275,40.7658,0.0219702,19.9551
48.2875,40.7618,-0.290492,19.9551
48.3,40.7483,-0.602692,19.9551
48.3125,40.7255,-0.914347,19.9551
48.325,40.6933,-1.22517,19.955
48.3375,40.6518,-1.53489,19.955
48.35,40.601,-1.84322,19.955
48.3625,40.5409,-2.14988,19.955
48.375,40.4716,-2.45459,19.9549
48.3875,40.3932,-2.75708,19.9549
48.4,40.3057,-3.05707,19.9549
48.4125,40.2093,-3.3543,19.9549
48.425,40.1039,-3.64848,19.9548
48.4375,39.9897,-3.93936,19.9548
48.45,39.8668,-4.22668,19.9548
48.4625,39.7354,-4.51016,19.9548
48.475,39.5954,-4.78957,19.9548
48.4875,39.4471,-5.06463,19.9547
48.5,39.2906,-5.33511,19.9547
48.5125,39.1261,-5.60075,19.9547
48.525,38.9536,-5.86132,19.9547
48.5375,38.7733,-6.11659,19.9546
48.55,38.5855,-6.36631,19.9546
48.5625,38.3902,-6.61027,19.9546
48.575,38.1877,-6.84824,19.9546
48.5875,37.9781,-7.08001,19.9545
48.6,37.7616,-7.30536,19.9545
48.6125,37.5384,-7.5241,19.9545
48.625,37.3088,-7.73603,19.9545
48.6375,37.0729,-7.94094,19.9544
48.65,36.8309,-8.13867,19.9544
48.6625,36.5831,-8.32902,19.9544
48.675,36.3296,-8.51183,19.9544
48.6875,36.0708,-8.68693,19.9544
48.7,35.8068,-8.85416,19.9543
48.7125,35.538,-9.01338,19.9543
48.725,35.2644,-9.16443,19.9543
48.7375,34.9864,-9.30717,19.9543
48.75,34.7043,-9.44149,19.9542
48.7625,34.4182,-9.56726,19.9542
48.775,34.1285,-9.68436,19.9542
48.7875,33.8354,-9.79269,19.9542
48.8,33.5391,-9.89215,19.9541
48.8125,33.24,-9.98265,19.9541
48.825,32.9384,-10.0641,19.9541
48.8375,32.6344,-10.1365,19.9541
48.85,32.3283,-10.1996,19.9541
48.8625,32.0205,-10.2535,19.954
48.875,31.7112,-10.2982,19.954
48.8875,31.4008,-10.3335,19.954
48.9,31.0893,-10.3594,19.954
48.9125,30.7773,-10.376,19.9539
48.925,30.4649,-10.3832,19.9539
48.9375,30.1524,-10.3809,19.9539
48.95,29.8401,-10.3693,19.9539
48.9625,29.5284,-10.3483,19.9538
48.975,29.2174,-10.3179,19.9538
48.9875,28.9074,-10.2781,19.9538
49,28.5988,-10.2291,19.9538
49.0125,28.2918,-10.1707,19.9537
49.025,27.9867,-10.1032,19.9537
49.0375,27.6838,-10.0265,19.9537
49.05,27.3833,-9.94076,19.9537
49.0625,27.0855,-9.84599,19.9537
49.075,26.7907,-9.74231,19.9536
49.0875,26.4992,-9.62979,19.9536
49.1,26.2112,-9.50856,19.9536
49.1125,25.9269,-9.37871,19.9536
49.125,25.6467,-9.24037,19.9535
49.1375,25.3708,-9.09366,19.9535
49.15,25.0995,-8.93872,19.9535
49.1625,24.8329,-8.77567,19.9535
49.175,24.5713,-8.60468,19.9534
49.1875,24.315,-8.4259,19.9534
49.2,24.0642,-8.23948,19.9534
49.2125,23.8192,-8.0456,19.9534
49.225,23.58,-7.84444,19.9533
49.2375,23.3471,-7.63617,19.9533
49.25,23.1205,-7.42098,19.9533
49.2625,22.9005,-7.19907,19.9533
49.275,22.6872,-6.97064,19.9532
49.2875,22.481,-6.7359,19.9532
49.3,22.2819,-6.49506,19.9532
49.3125,22.0901,-6.24833,19.9532
49.325,21.9058,-5.99594,19.9532
49.3375,21.7293,-5.73813,19.9531
49.35,21.5605,-5.47512,19.9531
49.3625,21.3998,-5.20715,19.9531
49.375,21.2472,-4.93446,19.9531
49.3875,21.1028,-4.6573,19.953
49.4,20.9669,-4.37593,19.953
49.4125,20.8395,-4.09059,19.953
49.425,20.7207,-3.80155,19.953
49.4375,20.6107,-3.50906,19.9529
49.45,20.5096,-3.2134,19.9529
49.4625,20.4174,-2.91483,19.9529
49.475,20.3342,-2.61361,19.9529
49.4875,20.2601,-2.31003,19.9528
49.5,20.1952,-2.00436,19.9528
49.5125,20.1395,-1.69687,19.9528
49.525,20.0931,-1.38785,19.9528
49.5375,20.056,-1.07757,19.9527
49.55,20.0283,-0.766317,19.9527
49.5625,20.0099,-0.454368,19.9527
49.575,20.001,-0.142008,19.9527
49.5875,20.0014,0.17048,19.9527
49.6,20.0113,0.482813,19.9526
49.6125,20.0305,0.794708,19.9526
49.625,20.0591,1.10588,19.9526
49.6375,20.0971,1.41605,19.9526
49.65,20.1444,1.72494,19.9525
49.6625,20.201,2.03227,19.9525
49.675,20.2667,2.33776,19.9525
49.6875,20.3417,2.64112,19.9525
49.7,20.4257,2.9421,19.9524
49.7125,20.5188,3.2404,19.9524
49.725,20.6208,3.53578,19.9524
49.7375,20.7316,3.82795,19.9524
49.75,20.8512,4.11665,19.9523
49.7625,20.9794,4.40162,19.9523
49.775,21.1162,4.68261,19.9523
49.7875,21.2613,4.95935,19.9523
49.8,21.4147,5.2316,19.9522
49.8125,21.5762,5.49911,19.9522
49.825,21.7457,5.76164,19.9522
49.8375,21.923,6.01895,19.9522
49.85,22.108,6.2708,19.9522
49.8625,22.3005,6.51698,19.9521
49.875,22.5003,6.75725,19.9521
49.8875,22.7072,6.99141,19.9521
49.9,22.9211,7.21922,19.9521
49.9125,23.1417,7.4405,19.952
49.925,23.3689,7.65504,19.952
49.9375,23.6025,7.86265,19.952
49.95,23.8422,8.06313,19.952
49.9625,24.0878,8.25631,19.9519
49.975,24.3391,8.442,19.9519
49.9875,24.5959,8.62006,19.9519
50,24.858,8.7903,19.9519
