t,x1,y1,z1,x2,y2,z2
5.0125,17.0832,-2.01496,39.6031,31.182,14.1371,5.47333
5.025,16.9462,-1.73064,39.703,30.9422,14.5726,5.43593
5.0375,16.8177,-1.44246,39.8032,30.7158,15.0153,5.39825
5.05,16.6978,-1.15068,39.9036,30.5029,15.4647,5.36029
5.0625,16.5867,-0.855548,40.0044,30.3037,15.9204,5.32205
5.075,16.4843,-0.557336,40.1054,30.1185,16.382,5.28353
5.0875,16.3909,-0.256309,40.2067,29.9473,16.8492,5.24475
5.1,16.3065,0.0472639,40.3083,29.7904,17.3214,5.20569
5.1125,16.2311,0.353111,40.4102,29.6478,17.7982,5.16637
5.125,16.1649,0.660958,40.5123,29.5198,18.2793,5.12677
5.1375,16.1078,0.97053,40.6147,29.4064,18.7641,5.08692
5.15,16.06,1.28155,40.7173,29.3078,19.2522,5.0468
5.1625,16.0215,1.59374,40.8202,29.224,19.7432,5.00642
5.175,15.9923,1.90682,40.9234,29.1551,20.2367,4.96578
5.1875,15.9724,2.22051,41.0268,29.1012,20.7321,4.92489
5.2,15.9619,2.53453,41.1305,29.0623,21.229,4.88374
5.2125,15.9607,2.84859,41.2344,29.0385,21.727,4.84235
5.225,15.9689,3.16242,41.3386,29.0297,22.2257,4.8007
5.2375,15.9865,3.47574,41.443,29.0361,22.7245,4.75881
5.25,16.0134,3.78826,41.5477,29.0575,23.223,4.71668
5.2625,16.0496,4.09971,41.6526,29.0941,23.7207,4.67431
5.275,16.095,4.4098,41.7577,29.1456,24.2173,4.6317
5.2875,16.1497,4.71826,41.8631,29.2122,24.7122,4.58885
5.3,16.2136,5.02481,41.9687,29.2937,25.205,4.54576
5.3125,16.2865,5.32917,42.0746,29.3902,25.6952,4.50245
5.325,16.3686,5.63109,42.1807,29.5013,26.1824,4.45891
5.3375,16.4595,5.93027,42.287,29.6272,26.6662,4.41514
5.35,16.5594,6.22646,42.3935,29.7677,27.1461,4.37115
5.3625,16.6681,6.51939,42.5003,29.9226,27.6217,4.32694
5.375,16.7854,6.8088,42.6073,30.0919,28.0925,4.2825
5.3875,16.9113,7.09443,42.7145,30.2753,28.5582,4.23785
5.4,17.0457,7.37602,42.8219,30.4727,29.0182,4.19299
5.4125,17.1884,7.65333,42.9295,30.6839,29.4722,4.14791
5.425,17.3394,7.92609,43.0373,30.9088,29.9197,4.10263
5.4375,17.4984,8.19408,43.1454,31.1472,30.3604,4.05714
5.45,17.6653,8.45704,43.2536,31.3987,30.7938,4.01144
5.4625,17.84,8.71475,43.3621,31.6633,31.2196,3.96554
5.475,18.0222,8.96697,43.4708,31.9406,31.6373,3.91943
5.4875,18.212,9.21348,43.5796,32.2304,32.0467,3.87313
5.5,18.409,9.45406,43.6887,32.5325,32.4472,3.82664
5.5125,18.613,9.68849,43.7979,32.8466,32.8385,3.77994
5.525,18.824,9.91656,43.9074,33.1724,33.2204,3.73306
5.5375,19.0416,10.1381,44.017,33.5096,33.5923,3.68599
5.55,19.2658,10.3528,44.1268,33.8579,33.9541,3.63873
5.5625,19.4962,10.5606,44.2368,34.217,34.3053,3.59128
5.575,19.7327,10.7613,44.347,34.5865,34.6457,3.54364
5.5875,19.9751,10.9547,44.4574,34.9663,34.9749,3.49583
5.6,20.2232,11.1405,44.568,35.3558,35.2926,3.44783
5.6125,20.4766,11.3187,44.6787,35.7548,35.5985,3.39966
5.625,20.7352,11.4891,44.7896,36.1628,35.8924,3.35131
5.6375,20.9988,11.6516,44.9007,36.5796,36.174,3.30279
5.65,21.2671,11.8059,45.012,37.0047,36.4431,3.25409
5.6625,21.5398,11.952,45.1234,37.4379,36.6993,3.20522
5.675,21.8168,12.0897,45.235,37.8785,36.9425,3.15618
5.6875,22.0977,12.219,45.3468,38.3264,37.1724,3.10697
5.7,22.3823,12.3396,45.4588,38.7811,37.3888,3.0576
5.7125,22.6703,12.4515,45.5709,39.2421,37.5915,3.00806
5.725,22.9615,12.5546,45.6832,39.7091,37.7803,2.95836
5.7375,23.2556,12.6487,45.7956,40.1816,37.9552,2.9085
5.75,23.5523,12.7339,45.9082,40.6592,38.1158,2.85848
5.7625,23.8514,12.8101,46.0209,41.1415,38.262,2.80829
5.775,24.1526,12.8771,46.1339,41.6281,38.3938,2.75796
5.7875,24.4557,12.9349,46.2469,42.1184,38.5109,2.70746
5.8,24.7602,12.9835,46.3602,42.6121,38.6133,2.65681
5.8125,25.066,13.0228,46.4735,43.1088,38.701,2.60601
5.825,25.3728,13.0528,46.5871,43.6079,38.7737,2.55506
5.8375,25.6803,13.0735,46.7008,44.1091,38.8314,2.50395
5.85,25.9883,13.0848,46.8146,44.6118,38.8742,2.4527
5.8625,26.2963,13.0868,46.9286,45.1156,38.9018,2.4013
5.875,26.6042,13.0794,47.0427,45.6201,38.9144,2.34975
5.8875,26.9117,13.0626,47.157,46.1249,38.9119,2.29806
5.9,27.2185,13.0366,47.2714,46.6293,38.8942,2.24622
5.9125,27.5243,13.0012,47.386,47.1331,38.8615,2.19424
5.925,27.8288,12.9566,47.5007,47.6358,38.8137,2.14212
5.9375,28.1318,12.9027,47.6155,48.1368,38.7509,2.08985
5.95,28.433,12.8397,47.7305,48.6358,38.6731,2.03745
5.9625,28.7321,12.7675,47.8457,49.1322,38.5804,1.9849
5.975,29.0288,12.6863,47.9609,49.6257,38.4729,1.93222
5.9875,29.3229,12.5962,48.0763,50.1159,38.3507,1.8794
6,29.614,12.4971,48.1919,50.6022,38.2138,1.82644
6.0125,29.902,12.3893,48.3076,51.0842,38.0625,1.77335
6.025,30.1865,12.2728,48.4234,51.5615,37.8968,1.72013
6.0375,30.4674,12.1477,48.5393,52.0336,37.7168,1.66677
6.05,30.7443,12.0141,48.6554,52.5002,37.5228,1.61327
6.0625,31.017,11.8722,48.7716,52.9608,37.315,1.55965
6.075,31.2852,11.722,48.888,53.415,37.0934,1.50589
6.0875,31.5487,11.5638,49.0044,53.8624,36.8584,1.452
6.1,31.8073,11.3977,49.121,54.3026,36.61,1.39799
6.1125,32.0607,11.2238,49.2378,54.7351,36.3486,1.34384
6.125,32.3087,11.0423,49.3546,55.1597,36.0743,1.28957
6.1375,32.5511,10.8533,49.4716,55.5758,35.7875,1.23516
6.15,32.7876,10.657,49.5888,55.9833,35.4883,1.18063
6.1625,33.018,10.4537,49.706,56.3816,35.1771,1.12598
6.175,33.2422,10.2435,49.8234,56.7704,34.8541,1.07119
6.1875,33.4598,10.0265,49.9409,57.1493,34.5196,1.01629
6.2,33.6708,9.80305,50.0585,57.5181,34.1739,0.961253
6.2125,33.8749,9.57327,50.1763,57.8764,33.8173,0.906095
6.225,34.0719,9.3374,50.2941,58.2239,33.4502,0.850815
6.2375,34.2617,9.09564,50.4121,58.5602,33.0728,0.79541
6.25,34.4441,8.84822,50.5303,58.885,32.6856,0.739883
6.2625,34.6188,8.59537,50.6485,59.1981,32.2888,0.684234
6.275,34.7858,8.33731,50.7669,59.4992,31.8828,0.628463
6.2875,34.9449,8.07429,50.8854,59.7881,31.468,0.57257
6.3,35.096,7.80655,51.004,60.0643,31.0448,0.516556
6.3125,35.2389,7.53433,51.1227,60.3278,30.6134,0.460422
6.325,35.3734,7.25787,51.2415,60.5782,30.1744,0.404167
6.3375,35.4996,6.97744,51.3605,60.8153,29.7282,0.347793
6.35,35.6171,6.69328,51.4796,61.039,29.275,0.291299
6.3625,35.726,6.40567,51.5988,61.249,28.8154,0.234686
6.375,35.8262,6.11485,51.7181,61.4451,28.3497,0.177954
6.3875,35.9174,5.8211,51.8376,61.6272,27.8783,0.121104
6.4,35.9998,5.52469,51.9572,61.7951,27.4018,0.064135
6.4125,36.0731,5.22589,52.0768,61.9486,26.9205,0.00704846
6.425,36.1374,4.92496,52.1966,62.0876,26.4348,-0.0501557
6.4375,36.1924,4.62219,52.3166,62.212,25.9452,-0.107477
6.45,36.2383,4.31786,52.4366,62.3217,25.4521,-0.164916
6.4625,36.275,4.01223,52.5567,62.4165,24.956,-0.222471
6.475,36.3024,3.70559,52.677,62.4964,24.4573,-0.280143
6.4875,36.3205,3.39822,52.7974,62.5614,23.9565,-0.337932
6.5,36.3293,3.0904,52.9179,62.6113,23.4539,-0.395836
6.5125,36.3287,2.78242,53.0385,62.6461,22.9502,-0.453857
6.525,36.3188,2.47454,53.1592,62.6658,22.4457,-0.511994
6.5375,36.2996,2.16706,53.2801,62.6703,21.9408,-0.570246
6.55,36.2712,1.86025,53.4011,62.6598,21.4361,-0.628613
6.5625,36.2334,1.5544,53.5221,62.6341,20.932,-0.687096
6.575,36.1864,1.24978,53.6433,62.5932,20.4289,-0.745694
6.5875,36.1301,0.946678,53.7646,62.5374,19.9273,-0.804407
6.6,36.0648,0.645362,53.8861,62.4665,19.4277,-0.863235
6.6125,35.9903,0.346111,54.0076,62.3807,18.9305,-0.922177
6.625,35.9068,0.0491983,54.1293,62.28,18.4361,-0.981234
6.6375,35.8144,-0.245106,54.251,62.1645,17.945,-1.04041
6.65,35.7131,-0.536532,54.3729,62.0343,17.4576,-1.09969
6.6625,35.603,-0.824814,54.4949,61.8896,16.9744,-1.15909
6.675,35.4842,-1.10969,54.617,61.7305,16.4959,-1.21861
6.6875,35.3569,-1.3909,54.7393,61.5571,16.0223,-1.27823
6.7,35.2211,-1.66818,54.8616,61.3696,15.5543,-1.33798
6.7125,35.0769,-1.94128,54.9841,61.1682,15.0921,-1.39783
6.725,34.9246,-2.20996,55.1066,60.9529,14.6362,-1.4578
6.7375,34.7641,-2.47397,55.2293,60.7241,14.187,-1.51788
6.75,34.5958,-2.73306,55.3521,60.482,13.745,-1.57808
6.7625,34.4197,-2.987,55.475,60.2267,13.3105,-1.63839
6.775,34.236,-3.23556,55.598,59.9585,12.8839,-1.69882
6.7875,34.0448,-3.4785,55.7212,59.6776,12.4655,-1.75935
6.8,33.8463,-3.71562,55.8444,59.3843,12.0559,-1.82
6.8125,33.6408,-3.94669,55.9678,59.0789,11.6553,-1.88077
6.825,33.4283,-4.17149,56.0912,58.7616,11.2641,-1.94164
6.8375,33.2091,-4.38983,56.2148,58.4328,10.8827,-2.00263
6.85,32.9834,-4.60151,56.3385,58.0926,10.5113,-2.06373
6.8625,32.7514,-4.80632,56.4623,57.7415,10.1504,-2.12495
6.875,32.5133,-5.00409,56.5863,57.3797,9.80026,-2.18628
6.8875,32.2693,-5.19464,56.7103,57.0076,9.46118,-2.24772
6.9,32.0196,-5.37778,56.8345,56.6256,9.13348,-2.30927
6.9125,31.7645,-5.55335,56.9587,56.2338,8.81745,-2.37094
6.925,31.5041,-5.72119,57.0831,55.8328,8.51338,-2.43272
6.9375,31.2388,-5.88115,57.2076,55.4229,8.22155,-2.49461
6.95,30.9687,-6.03307,57.3322,55.0044,7.9422,-2.55661
6.9625,30.6942,-6.17683,57.4569,54.5778,7.6756,-2.61873
6.975,30.4153,-6.31228,57.5817,54.1433,7.42199,-2.68095
6.9875,30.1325,-6.43931,57.7067,53.7015,7.18159,-2.74329
7,29.846,-6.55779,57.8317,53.2527,6.95462,-2.80574
7.0125,29.556,-6.66762,57.9569,52.7973,6.74128,-2.86831
7.025,29.2627,-6.7687,58.0822,52.3357,6.54177,-2.93098
7.0375,28.9665,-6.86093,58.2075,51.8684,6.35627,-2.99377
7.05,28.6677,-6.94423,58.333,51.3957,6.18493,-3.05667
7.0625,28.3664,-7.01852,58.4586,50.9182,6.02792,-3.11967
7.075,28.0629,-7.08374,58.5844,50.4361,5.88537,-3.18279
7.0875,27.7576,-7.13982,58.7102,49.9501,5.75741,-3.24602
7.1,27.4507,-7.1867,58.8361,49.4604,5.64417,-3.30937
7.1125,27.1425,-7.22435,58.9622,48.9677,5.54573,-3.37282
7.125,26.8333,-7.25274,59.0884,48.4722,5.46219,-3.43638
7.1375,26.5233,-7.27182,59.2146,47.9744,5.39361,-3.50005
7.15,26.2129,-7.28159,59.341,47.4749,5.34007,-3.56384
7.1625,25.9022,-7.28204,59.4675,46.974,5.30161,-3.62773
7.175,25.5917,-7.27316,59.5941,46.4722,5.27826,-3.69173
7.1875,25.2815,-7.25495,59.7208,45.97,5.27004,-3.75585
7.2,24.9719,-7.22745,59.8476,45.4678,5.27696,-3.82007
7.2125,24.6633,-7.19066,59.9746,44.9661,5.29901,-3.8844
7.225,24.3559,-7.14462,60.1016,44.4653,5.33617,-3.94884
7.2375,24.05,-7.08937,60.2288,43.9658,5.3884,-4.01339
7.25,23.7459,-7.02496,60.356,43.4682,5.45566,-4.07804
7.2625,23.4438,-6.95145,60.4834,42.9729,5.53788,-4.14281
7.275,23.144,-6.86891,60.6108,42.4804,5.63499,-4.20768
7.2875,22.8468,-6.77739,60.7384,41.991,5.7469,-4.27266
7.3,22.5525,-6.677,60.8661,41.5052,5.87351,-4.33775
7.3125,22.2613,-6.56782,60.9939,41.0235,6.0147,-4.40294
7.325,21.9734,-6.44994,61.1218,40.5462,6.17034,-4.46824
7.3375,21.6893,-6.32347,61.2498,40.074,6.34029,-4.53365
7.35,21.409,-6.18853,61.3779,39.607,6.5244,-4.59916
7.3625,21.1329,-6.04523,61.5062,39.1459,6.72249,-4.66478
7.375,20.8612,-5.89371,61.6345,38.6909,6.9344,-4.73051
7.3875,20.5941,-5.7341,61.7629,38.2426,7.15991,-4.79634
7.4,20.3319,-5.56655,61.8914,37.8013,7.39884,-4.86227
7.4125,20.0749,-5.3912,62.0201,37.3674,7.65096,-4.92831
7.425,19.8233,-5.20822,62.1488,36.9413,7.91604,-4.99445
7.4375,19.5772,-5.01777,62.2777,36.5234,8.19384,-5.0607
7.45,19.3369,-4.82001,62.4066,36.1141,8.48411,-5.12704
7.4625,19.1027,-4.61514,62.5357,35.7137,8.78659,-5.19349
7.475,18.8747,-4.40333,62.6648,35.3226,9.101,-5.26005
7.4875,18.6532,-4.18478,62.7941,34.9412,9.42706,-5.3267
7.5,18.4383,-3.95968,62.9235,34.5698,9.76446,-5.39346
7.5125,18.2303,-3.72823,63.0529,34.2088,10.1129,-5.46032
7.525,18.0293,-3.49065,63.1825,33.8584,10.4721,-5.52727
7.5375,17.8356,-3.24715,63.3121,33.519,10.8417,-5.59433
7.55,17.6492,-2.99795,63.4419,33.191,11.2213,-5.66149
7.5625,17.4704,-2.74327,63.5718,32.8745,11.6107,-5.72875
7.575,17.2993,-2.48334,63.7017,32.5699,12.0094,-5.7961
7.5875,17.1361,-2.21841,63.8318,32.2774,12.4171,-5.86356
7.6,16.9809,-1.9487,63.9619,31.9974,12.8335,-5.93111
7.6125,16.8338,-1.67446,64.0922,31.7301,13.2581,-5.99876
7.625,16.6951,-1.39594,64.2225,31.4756,13.6906,-6.0665
7.6375,16.5648,-1.1134,64.353,31.2344,14.1306,-6.13434
7.65,16.443,-0.827082,64.4835,31.0065,14.5777,-6.20228
7.6625,16.3299,-0.537249,64.6142,30.7921,15.0314,-6.27031
7.675,16.2256,-0.244164,64.7449,30.5916,15.4914,-6.33844
7.6875,16.13,0.0519083,64.8757,30.405,15.9573,-6.40666
7.7,16.0435,0.350701,65.0066,30.2325,16.4285,-6.47497
7.7125,15.9659,0.651943,65.1377,30.0743,16.9048,-6.54338
7.725,15.8974,0.955362,65.2688,29.9305,17.3857,-6.61188
7.7375,15.8381,1.26068,65.4,29.8013,17.8706,-6.68047
7.75,15.7879,1.56763,65.5313,29.6868,18.3593,-6.74916
7.7625,15.747,1.87593,65.6626,29.587,18.8512,-6.81793
7.775,15.7154,2.1853,65.7941,29.5021,19.3459,-6.8868
7.7875,15.6931,2.49546,65.9257,29.4321,19.843,-6.95575
7.8,15.6801,2.80613,66.0573,29.3772,20.3419,-7.0248
7.8125,15.6764,3.11703,66.1891,29.3372,20.8423,-7.09393
7.825,15.6821,3.42788,66.3209,29.3124,21.3437,-7.16315
7.8375,15.6971,3.7384,66.4528,29.3027,21.8457,-7.23246
7.85,15.7215,4.0483,66.5848,29.3082,22.3477,-7.30186
7.8625,15.7551,4.35731,66.7169,29.3287,22.8494,-7.37134
7.875,15.798,4.66514,66.8491,29.3644,23.3502,-7.44091
7.8875,15.8502,4.97152,66.9814,29.4151,23.8497,-7.51056
7.9,15.9115,5.27618,67.1137,29.4809,24.3476,-7.5803
7.9125,15.9819,5.57883,67.2462,29.5616,24.8432,-7.65013
7.925,16.0614,5.8792,67.3787,29.6572,25.3362,-7.72003
7.9375,16.1499,6.17702,67.5113,29.7676,25.8261,-7.79002
7.95,16.2473,6.47203,67.644,29.8928,26.3125,-7.8601
7.9625,16.3535,6.76394,67.7767,30.0325,26.795,-7.93025
7.975,16.4685,7.05251,67.9096,30.1867,27.273,-8.00049
7.9875,16.592,7.33747,68.0425,30.3552,27.7462,-8.07081
8,16.7241,7.61856,68.1755,30.5379,28.2142,-8.14121
8.0125,16.8645,7.89552,68.3086,30.7346,28.6764,-8.21169
8.025,17.0132,8.16812,68.4418,30.9452,29.1326,-8.28224
8.0375,17.17,8.43609,68.575,31.1694,29.5822,-8.35288
8.05,17.3348,8.6992,68.7084,31.407,30.0249,-8.4236
8.0625,17.5075,8.95721,68.8418,31.6579,30.4602,-8.49439
8.075,17.6878,9.20989,68.9753,31.9218,30.8879,-8.56526
8.0875,17.8756,9.45701,69.1088,32.1984,31.3074,-8.63621
8.1,18.0707,9.69835,69.2425,32.4876,31.7184,-8.70723
8.1125,18.273,9.93368,69.3762,32.789,32.1206,-8.77833
8.125,18.4823,10.1628,69.51,33.1024,32.5135,-8.84951
8.1375,18.6984,10.3855,69.6438,33.4274,32.8968,-8.92076
8.15,18.921,10.6016,69.7778,33.7639,33.2702,-8.99208
8.1625,19.1501,10.8108,69.9118,34.1115,33.6334,-9.06348
8.175,19.3853,11.013,70.0459,34.4699,33.9859,-9.13495
8.1875,19.6265,11.2081,70.18,34.8387,34.3275,-9.2065
8.2,19.8734,11.3958,70.3143,35.2177,34.6579,-9.27812
8.2125,20.1259,11.5759,70.4486,35.6064,34.9767,-9.34981
8.225,20.3836,11.7484,70.5829,36.0046,35.2837,-9.42157
8.2375,20.6464,11.913,70.7174,36.4118,35.5786,-9.4934
8.25,20.914,12.0695,70.8519,36.8278,35.8612,-9.5653
8.2625,21.1862,12.218,70.9865,37.2521,36.1311,-9.63727
8.275,21.4628,12.3582,71.1212,37.6843,36.3882,-9.70931
8.2875,21.7434,12.4899,71.2559,38.124,36.6321,-9.78142
8.3,22.0278,12.6131,71.3907,38.571,36.8627,-9.8536
8.3125,22.3158,12.7277,71.5256,39.0247,37.0798,-9.92585
8.325,22.6071,12.8336,71.6605,39.4847,37.2832,-9.99816
8.3375,22.9015,12.9306,71.7955,39.9506,37.4726,-10.0705
8.35,23.1986,13.0187,71.9306,40.4221,37.648,-10.143
8.3625,23.4982,13.0978,72.0657,40.8986,37.8091,-10.2155
8.375,23.8001,13.1679,72.2009,41.3798,37.9558,-10.2881
8.3875,24.1039,13.2288,72.3362,41.8652,38.088,-10.3607
8.4,24.4094,13.2805,72.4715,42.3544,38.2056,-10.4335
8.4125,24.7163,13.3229,72.6069,42.8469,38.3084,-10.5062
8.425,25.0243,13.3561,72.7424,43.3422,38.3963,-10.5791
8.4375,25.3331,13.38,72.8779,43.8401,38.4693,-10.652
8.45,25.6426,13.3946,73.0135,44.3399,38.5273,-10.725
8.4625,25.9523,13.3998,73.1491,44.8412,38.5703,-10.798
8.475,26.262,13.3957,73.2849,45.3436,38.5982,-10.8711
8.4875,26.5714,13.3823,73.4206,45.8466,38.6109,-10.9443
8.5,26.8803,13.3595,73.5565,46.3499,38.6086,-11.0175
8.5125,27.1883,13.3274,73.6924,46.8528,38.5911,-11.0908
8.525,27.4952,13.2861,73.8284,47.355,38.5585,-11.1641
8.5375,27.8008,13.2355,73.9644,47.856,38.5108,-11.2375
8.55,28.1046,13.1757,74.1005,48.3553,38.4481,-11.311
8.5625,28.4065,13.1068,74.2366,48.8526,38.3704,-11.3845
8.575,28.7062,13.0289,74.3728,49.3473,38.2779,-11.4581
8.5875,29.0033,12.9419,74.5091,49.839,38.1704,-11.5318
8.6,29.2978,12.846,74.6454,50.3272,38.0483,-11.6055
8.6125,29.5891,12.7412,74.7818,50.8116,37.9115,-11.6792
8.625,29.8772,12.6278,74.9183,51.2917,37.7602,-11.7531
8.6375,30.1617,12.5057,75.0548,51.767,37.5946,-11.8269
8.65,30.4424,12.375,75.1914,52.2371,37.4147,-11.9009
8.6625,30.719,12.236,75.328,52.7016,37.2208,-11.9749
8.675,30.9913,12.0887,75.4647,53.1601,37.0131,-12.049
8.6875,31.2591,11.9333,75.6014,53.6121,36.7916,-12.1231
8.7,31.522,11.7698,75.7382,54.0573,36.5567,-12.1973
8.7125,31.7798,11.5985,75.8751,54.4952,36.3085,-12.2715
8.725,32.0324,11.4195,76.012,54.9255,36.0472,-12.3458
8.7375,32.2795,11.2329,76.149,55.3477,35.7731,-12.4201
8.75,32.5208,11.039,76.286,55.7615,35.4865,-12.4945
8.7625,32.7561,10.8379,76.4231,56.1665,35.1875,-12.569
8.775,32.9853,10.6298,76.5602,56.5623,34.8765,-12.6435
8.7875,33.2081,10.4149,76.6974,56.9487,34.5538,-12.7181
8.8,33.4244,10.1934,76.8347,57.3251,34.2195,-12.7927
8.8125,33.6338,9.96539,76.972,57.6913,33.8742,-12.8674
8.825,33.8363,9.73121,77.1093,58.047,33.5179,-12.9421
8.8375,34.0316,9.49103,77.2467,58.3918,33.1512,-13.0169
8.85,34.2196,9.24507,77.3842,58.7255,32.7742,-13.0918
8.8625,34.4001,8.99354,77.5217,59.0476,32.3874,-13.1667
8.875,34.5729,8.73669,77.6593,59.358,31.9911,-13.2416
8.8875,34.7379,8.47473,77.7969,59.6564,31.5856,-13.3166
8.9,34.8949,8.20792,77.9346,59.9424,31.1714,-13.3917
8.9125,35.0438,7.93649,78.0724,60.2158,30.7488,-13.4668
8.925,35.1845,7.66069,78.2102,60.4764,30.3181,-13.542
8.9375,35.3167,7.38076,78.348,60.724,29.8798,-13.6172
8.95,35.4405,7.09697,78.4859,60.9582,29.4342,-13.6925
8.9625,35.5557,6.80957,78.6239,61.179,28.9819,-13.7678
8.975,35.6622,6.51882,78.7619,61.386,28.5231,-13.8432
8.9875,35.7598,6.22499,78.8999,61.5792,28.0582,-13.9186
9,35.8485,5.92834,79.038,61.7583,27.5878,-13.9941
9.0125,35.9283,5.62914,79.1762,61.9232,27.1123,-14.0696
9.025,35.999,5.32767,79.3144,62.0737,26.632,-14.1452
9.0375,36.0606,5.02419,79.4527,62.2097,26.1473,-14.2208
9.05,36.113,4.71899,79.591,62.3311,25.6589,-14.2965
9.0625,36.1562,4.41233,79.7293,62.4378,25.167,-14.3723
9.075,36.1901,4.1045,79.8678,62.5296,24.6721,-14.448
9.0875,36.2148,3.79579,80.0062,62.6065,24.1747,-14.5239
9.1,36.2301,3.48645,80.1447,62.6684,23.6753,-14.5998
9.1125,36.2361,3.17679,80.2833,62.7152,23.1742,-14.6757
9.125,36.2327,2.86708,80.4219,62.747,22.6719,-14.7517
9.1375,36.22,2.55759,80.5606,62.7636,22.1689,-14.8278
9.15,36.198,2.24862,80.6993,62.7651,21.6657,-14.9039
9.1625,36.1667,1.94044,80.8381,62.7515,21.1626,-14.98
9.175,36.1261,1.63333,80.9769,62.7228,20.6602,-15.0562
9.1875,36.0763,1.32757,81.1158,62.679,20.1589,-15.1324
9.2,36.0173,1.02344,81.2547,62.6201,19.6591,-15.2087
9.2125,35.9492,0.721217,81.3937,62.5462,19.1614,-15.2851
9.225,35.872,0.421169,81.5327,62.4574,18.6661,-15.3615
9.2375,35.7857,0.123572,81.6718,62.3538,18.1737,-15.4379
9.25,35.6906,-0.171304,81.8109,62.2354,17.6847,-15.5144
9.2625,35.5865,-0.463192,81.95,62.1023,17.1995,-15.5909
9.275,35.4738,-0.751827,82.0893,61.9547,16.7185,-15.6675
9.2875,35.3524,-1.03695,82.2285,61.7927,16.2421,-15.7442
9.3,35.2224,-1.31829,82.3678,61.6165,15.7709,-15.8208
9.3125,35.0841,-1.59561,82.5072,61.4262,15.3052,-15.8976
9.325,34.9374,-1.86864,82.6466,61.222,14.8454,-15.9744
9.3375,34.7826,-2.13715,82.7861,61.004,14.392,-16.0512
9.35,34.6197,-2.40088,82.9256,60.7725,13.9454,-16.1281
9.3625,34.449,-2.6596,83.0651,60.5277,13.5059,-16.205
9.375,34.2706,-2.91308,83.2047,60.2698,13.074,-16.282
9.3875,34.0846,-3.16107,83.3444,59.999,12.6501,-16.359
9.4,33.8912,-3.40337,83.4841,59.7156,12.2346,-16.4361
9.4125,33.6906,-3.63974,83.6238,59.4198,11.8277,-16.5132
9.425,33.4829,-3.86997,83.7636,59.1119,11.43,-16.5903
9.4375,33.2684,-4.09386,83.9034,58.7922,11.0417,-16.6676
9.45,33.0473,-4.3112,84.0433,58.461,10.6632,-16.7448
9.4625,32.8197,-4.5218,84.1833,58.1186,10.2948,-16.8221
9.475,32.5858,-4.72545,84.3232,57.7652,9.93694,-16.8995
9.4875,32.346,-4.92199,84.4633,57.4012,9.58987,-16.9769
9.5,32.1003,-5.11122,84.6033,57.027,9.25391,-17.0543
9.5125,31.849,-5.29298,84.7435,56.6429,8.92938,-17.1318
9.525,31.5923,-5.4671,84.8836,56.2491,8.61656,-17.2093
9.5375,31.3305,-5.63343,85.0238,55.8462,8.31574,-17.2869
9.55,31.0638,-5.79181,85.1641,55.4343,8.02719,-17.3646
9.5625,30.7925,-5.94209,85.3044,55.014,7.75116,-17.4422
9.575,30.5167,-6.08415,85.4447,54.5856,7.48792,-17.52
9.5875,30.2368,-6.21786,85.5851,54.1495,7.23769,-17.5977
9.6,29.953,-6.34308,85.7256,53.706,7.00071,-17.6755
9.6125,29.6655,-6.45971,85.8661,53.2557,6.77718,-17.7534
9.625,29.3747,-6.56765,86.0066,52.7988,6.56731,-17.8313
9.6375,29.0807,-6.66679,86.1472,52.3358,6.3713,-17.9093
9.65,28.7838,-6.75704,86.2878,51.8671,6.18931,-17.9873
9.6625,28.4844,-6.83832,86.4285,51.3932,6.02151,-18.0653
9.675,28.1826,-6.91056,86.5692,50.9145,5.86805,-18.1434
9.6875,27.8788,-6.97369,86.71,50.4314,5.72908,-18.2215
9.7,27.5732,-7.02766,86.8508,49.9443,5.60471,-18.2997
9.7125,27.2661,-7.07241,86.9916,49.4537,5.49507,-18.3779
9.725,26.9578,-7.10791,87.1325,48.96,5.40024,-18.4562
9.7375,26.6486,-7.13411,87.2735,48.4637,5.32031,-18.5345
9.75,26.3387,-7.15101,87.4144,47.9653,5.25536,-18.6129
9.7625,26.0284,-7.15857,87.5555,47.4651,5.20545,-18.6913
9.775,25.718,-7.1568,87.6965,46.9637,5.17061,-18.7697
9.7875,25.4079,-7.1457,87.8377,46.4614,5.15089,-18.8482
9.8,25.0981,-7.12527,87.9788,45.9588,5.14629,-18.9267
9.8125,24.7892,-7.09553,88.12,45.4563,5.15683,-19.0053
9.825,24.4812,-7.05652,88.2613,44.9543,5.18249,-19.0839
9.8375,24.1746,-7.00826,88.4026,44.4534,5.22324,-19.1626
9.85,23.8695,-6.9508,88.5439,43.9539,5.27906,-19.2413
9.8625,23.5663,-6.88419,88.6853,43.4563,5.34989,-19.32
9.875,23.2653,-6.8085,88.8267,42.9611,5.43567,-19.3988
9.8875,22.9666,-6.72378,88.9682,42.4687,5.53631,-19.4777
9.9,22.6706,-6.63011,89.1097,41.9796,5.65173,-19.5566
9.9125,22.3776,-6.52759,89.2512,41.4941,5.78182,-19.6355
9.925,22.0878,-6.4163,89.3928,41.0128,5.92647,-19.7145
9.9375,21.8014,-6.29634,89.5345,40.5361,6.08554,-19.7935
9.95,21.5188,-6.16783,89.6761,40.0644,6.25888,-19.8725
9.9625,21.2402,-6.03087,89.8179,39.5982,6.44635,-19.9516
9.975,20.9658,-5.8856,89.9596,39.1377,6.64777,-20.0307
