t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
13.7,-7.68232,-30.2783,-19.9402,0.628202,27.6243,1.07196,12.7773,-38.7481,-0.557083,-0.669478,41.2225,-4.98505
13.7125,-7.66942,-29.9337,-19.926,1.43477,27.5027,1.19183,12.7769,-38.2335,-0.619374,0.607995,41.1077,-4.98151
13.725,-7.64647,-29.5908,-19.9104,2.23739,27.358,1.3116,12.7925,-37.7206,-0.681619,1.88148,40.956,-4.9776
13.7375,-7.61351,-29.2499,-19.8933,3.03539,27.1901,1.43128,12.8239,-37.2098,-0.743812,3.14992,40.7677,-4.97331
13.75,-7.5706,-28.9112,-19.8746,3.8281,26.9994,1.55085,12.8712,-36.7015,-0.80595,4.41226,40.5427,-4.96865
13.7625,-7.51783,-28.575,-19.8545,4.61488,26.7859,1.6703,12.9342,-36.1964,-0.868027,5.66744,40.2814,-4.96362
13.775,-7.45526,-28.2416,-19.8329,5.39506,26.5498,1.78963,13.0128,-35.6947,-0.930039,6.91443,39.984,-4.95821
13.7875,-7.38298,-27.9113,-19.8097,6.168,26.2914,1.90882,13.107,-35.1969,-0.991981,8.15219,39.6507,-4.95244
13.8,-7.30109,-27.5844,-19.7851,6.93307,26.0108,2.02787,13.2166,-34.7035,-1.05385,9.37968,39.2817,-4.94628
13.8125,-7.20969,-27.2611,-19.759,7.68961,25.7083,2.14676,13.3415,-34.215,-1.11564,10.5959,38.8775,-4.93976
13.825,-7.10889,-26.9418,-19.7315,8.43702,25.3841,2.2655,13.4814,-33.7318,-1.17734,11.7998,38.4383,-4.93287
13.8375,-6.99881,-26.6266,-19.7024,9.17466,25.0385,2.38406,13.6364,-33.2542,-1.23896,12.9904,37.9645,-4.9256
13.85,-6.87957,-26.3159,-19.6719,9.90192,24.6718,2.50244,13.8062,-32.7828,-1.30048,14.1668,37.4565,-4.91797
13.8625,-6.7513,-26.0099,-19.6399,10.6182,24.2843,2.62064,13.9905,-32.3179,-1.3619,15.3278,36.9147,-4.90996
13.875,-6.61416,-25.7089,-19.6064,11.3229,23.8763,2.73864,14.1893,-31.8601,-1.42323,16.4727,36.3396,-4.90159
13.8875,-6.46828,-25.4131,-19.5714,12.0155,23.4482,2.85644,14.4023,-31.4096,-1.48444,17.6003,35.7317,-4.89285
13.9,-6.31382,-25.1228,-19.5349,12.6953,23.0004,2.97401,14.6292,-30.9669,-1.54555,18.7098,35.0915,-4.88374
13.9125,-6.15095,-24.8382,-19.497,13.3618,22.5331,3.09137,14.8699,-30.5324,-1.60653,19.8003,34.4195,-4.87426
13.925,-5.97984,-24.5595,-19.4577,14.0145,22.0468,3.20849,15.1241,-30.1065,-1.6674,20.8708,33.7162,-4.86442
13.9375,-5.80065,-24.2871,-19.4168,14.6528,21.542,3.32538,15.3916,-29.6896,-1.72814,21.9205,32.9823,-4.85421
13.95,-5.61358,-24.021,-19.3745,15.2762,21.0189,3.44201,15.6721,-29.2821,-1.78876,22.9485,32.2184,-4.84363
13.9625,-5.41881,-23.7617,-19.3308,15.8841,20.4781,3.55838,15.9652,-28.8843,-1.84923,23.9538,31.425,-4.83269
13.975,-5.21654,-23.5092,-19.2856,16.4761,19.92,3.67449,16.2708,-28.4966,-1.90957,24.9358,30.603,-4.82139
13.9875,-5.00697,-23.2637,-19.2389,17.0517,19.3451,3.79032,16.5885,-28.1193,-1.96977,25.8936,29.7529,-4.80973
14,-4.79032,-23.0256,-19.1908,17.6103,18.7539,3.90586,16.918,-27.7529,-2.02981,26.8263,28.8755,-4.7977
14.0125,-4.56679,-22.795,-19.1413,18.1516,18.1468,4.02111,17.2591,-27.3976,-2.08971,27.7332,27.9715,-4.78532
14.025,-4.3366,-22.572,-19.0903,18.6751,17.5243,4.13606,17.6113,-27.0537,-2.14944,28.6136,27.0416,-4.77257
14.0375,-4.09999,-22.3569,-19.0379,19.1803,16.8871,4.2507,17.9743,-26.7216,-2.20902,29.4666,26.0866,-4.75947
14.05,-3.85717,-22.1499,-18.984,19.6668,16.2355,4.36502,18.3478,-26.4016,-2.26843,30.2917,25.1074,-4.74601
14.0625,-3.6084,-21.9511,-18.9287,20.1342,15.5702,4.47901,18.7315,-26.094,-2.32767,31.0881,24.1047,-4.73219
14.075,-3.3539,-21.7607,-18.872,20.5822,14.8917,4.59266,19.1249,-25.7991,-2.38673,31.8551,23.0794,-4.71801
14.0875,-3.09392,-21.5788,-18.8139,21.0104,14.2006,4.70597,19.5277,-25.5172,-2.44562,32.5922,22.0324,-4.70348
14.1,-2.82872,-21.4057,-18.7544,21.4183,13.4974,4.81893,19.9396,-25.2484,-2.50432,33.2986,20.9644,-4.6886
14.1125,-2.55855,-21.2415,-18.6935,21.8057,12.7828,4.93152,20.3601,-24.9931,-2.56283,33.9738,19.8764,-4.67336
14.125,-2.28367,-21.0862,-18.6311,22.1723,12.0573,5.04374,20.7888,-24.7516,-2.62115,34.6173,18.7694,-4.65778
14.1375,-2.00433,-20.9401,-18.5674,22.5177,11.3215,5.15559,21.2253,-24.524,-2.67927,35.2285,17.6441,-4.64184
14.15,-1.72081,-20.8032,-18.5022,22.8416,10.5761,5.26704,21.6694,-24.3105,-2.7372,35.8069,16.5016,-4.62556
14.1625,-1.43338,-20.6757,-18.4357,23.1439,9.8217,5.3781,22.1204,-24.1115,-2.79491,36.3519,15.3428,-4.60892
14.175,-1.14231,-20.5577,-18.3678,23.4242,9.05886,5.48876,22.578,-23.927,-2.85242,36.8633,14.1688,-4.59194
14.1875,-0.847871,-20.4493,-18.2985,23.6822,8.28827,5.599,23.0418,-23.7573,-2.90971,37.3405,12.9803,-4.57462
14.2,-0.550347,-20.3505,-18.2278,23.9179,7.51056,5.70882,23.5114,-23.6026,-2.96678,37.7831,11.7785,-4.55695
14.2125,-0.250018,-20.2615,-18.1558,24.131,6.72637,5.81821,23.9863,-23.4629,-3.02363,38.1907,10.5644,-4.53894
14.225,0.0528325,-20.1824,-18.0823,24.3212,5.93637,5.92717,24.466,-23.3385,-3.08025,38.5631,9.33886,-4.52059
14.2375,0.357918,-20.1131,-18.0076,24.4886,5.14121,6.03568,24.9502,-23.2295,-3.13664,38.8999,8.10305,-4.50189
14.25,0.664951,-20.0539,-17.9315,24.6328,4.34155,6.14374,25.4383,-23.136,-3.1928,39.2008,6.85794,-4.48286
14.2625,0.973642,-20.0046,-17.854,24.7539,3.53807,6.25133,25.9301,-23.0581,-3.24871,39.4656,5.60457,-4.4635
14.275,1.2837,-19.9654,-17.7752,24.8516,2.73142,6.35846,26.4248,-22.9959,-3.30439,39.694,4.34399,-4.44379
14.2875,1.59484,-19.9363,-17.695,24.926,1.92229,6.4651,26.9223,-22.9495,-3.35981,39.8859,3.07725,-4.42376
14.3,1.90675,-19.9174,-17.6135,24.9769,1.11134,6.57126,27.4218,-22.919,-3.41498,40.0411,1.80541,-4.40339
14.3125,2.21916,-19.9086,-17.5307,25.0043,0.299256,6.67693,27.9231,-22.9044,-3.46989,40.1595,0.52951,-4.38269
14.325,2.53176,-19.9099,-17.4466,25.0083,-0.513289,6.78209,28.4257,-22.9058,-3.52454,40.2409,-0.749373,-4.36166
14.3375,2.84427,-19.9214,-17.3612,24.9887,-1.32562,6.88675,28.929,-22.9231,-3.57893,40.2853,-2.03018,-4.3403
14.35,3.15638,-19.943,-17.2745,24.9456,-2.13705,6.99089,29.4326,-22.9565,-3.63305,40.2926,-3.31184,-4.31862
14.3625,3.46781,-19.9748,-17.1864,24.879,-2.94692,7.0945,29.9362,-23.0059,-3.6869,40.2629,-4.59329,-4.29661
14.375,3.77826,-20.0167,-17.0971,24.7891,-3.75454,7.19758,30.4391,-23.0713,-3.74046,40.1962,-5.87345,-4.27428
14.3875,4.08744,-20.0687,-17.0065,24.6758,-4.55924,7.30012,30.9409,-23.1528,-3.79375,40.0924,-7.15128,-4.25162
14.4,4.39506,-20.1307,-16.9146,24.5392,-5.36035,7.4021,31.4412,-23.2501,-3.84675,39.9518,-8.42569,-4.22865
14.4125,4.70082,-20.2027,-16.8214,24.3796,-6.15721,7.50354,31.9395,-23.3634,-3.89947,39.7743,-9.69564,-4.20536
14.425,5.00445,-20.2846,-16.727,24.1969,-6.94915,7.60441,32.4354,-23.4925,-3.95189,39.5603,-10.9601,-4.18175
14.4375,5.30565,-20.3764,-16.6313,23.9914,-7.7355,7.7047,32.9284,-23.6373,-4.00401,39.3097,-12.2179,-4.15783
14.45,5.60414,-20.4779,-16.5344,23.7632,-8.51563,7.80442,33.418,-23.7979,-4.05583,39.0229,-13.4681,-4.1336
14.4625,5.89964,-20.5892,-16.4362,23.5126,-9.28886,7.90355,33.9038,-23.974,-4.10735,38.7,-14.7096,-4.10906
14.475,6.19186,-20.7101,-16.3368,23.2396,-10.0546,8.00209,34.3854,-24.1656,-4.15855,38.3414,-15.9415,-4.0842
14.4875,6.48054,-20.8405,-16.2362,22.9447,-10.8121,8.10003,34.8622,-24.3725,-4.20945,37.9473,-17.1626,-4.05904
14.5,6.76539,-20.9804,-16.1343,22.6279,-11.5608,8.19735,35.3339,-24.5946,-4.26003,37.518,-18.3719,-4.03358
14.5125,7.04615,-21.1295,-16.0312,22.2895,-12.3001,8.29406,35.8,-24.8318,-4.31029,37.054,-19.5685,-4.00781
14.525,7.32254,-21.2879,-15.927,21.9299,-13.0294,8.39015,36.2601,-25.0838,-4.36022,36.5555,-20.7514,-3.98174
14.5375,7.59431,-21.4552,-15.8215,21.5494,-13.748,8.48561,36.7138,-25.3505,-4.40983,36.023,-21.9195,-3.95537
14.55,7.86119,-21.6315,-15.7148,21.1481,-14.4554,8.58043,37.1605,-25.6317,-4.45911,35.457,-23.0719,-3.92871
14.5625,8.12292,-21.8166,-15.607,20.7266,-15.1509,8.6746,37.6,-25.9272,-4.50805,34.8578,-24.2077,-3.90175
14.575,8.37927,-22.0102,-15.498,20.2851,-15.834,8.76812,38.0319,-26.2368,-4.55665,34.2261,-25.3258,-3.87449
14.5875,8.62997,-22.2124,-15.3878,19.824,-16.5041,8.86098,38.4556,-26.5603,-4.60491,33.5622,-26.4254,-3.84695
14.6,8.87479,-22.4228,-15.2764,19.3436,-17.1607,8.95318,38.8708,-26.8974,-4.65282,32.8668,-27.5055,-3.81911
14.6125,9.11348,-22.6413,-15.164,18.8445,-17.8032,9.04471,39.2771,-27.2478,-4.70039,32.1405,-28.5652,-3.79099
14.625,9.34582,-22.8678,-15.0503,18.3269,-18.431,9.13555,39.6742,-27.6114,-4.7476,31.3837,-29.6037,-3.76258
14.6375,9.57158,-23.102,-14.9356,17.7914,-19.0437,9.22571,40.0616,-27.9878,-4.79445,30.5973,-30.6201,-3.73389
14.65,9.79053,-23.3438,-14.8197,17.2383,-19.6407,9.31517,40.439,-28.3768,-4.84094,29.7817,-31.6136,-3.70492
14.6625,10.0025,-23.593,-14.7027,16.6681,-20.2216,9.40393,40.806,-28.7781,-4.88707,28.9377,-32.5832,-3.67567
14.675,10.2072,-23.8493,-14.5846,16.0814,-20.7858,9.49199,41.1623,-29.1913,-4.93283,28.0659,-33.5282,-3.64615
14.6875,10.4044,-24.1126,-14.4654,15.4785,-21.3329,9.57933,41.5075,-29.6162,-4.97822,27.1672,-34.4479,-3.61635
14.7,10.5941,-24.3825,-14.3451,14.86,-21.8624,9.66596,41.8414,-30.0524,-5.02324,26.2422,-35.3414,-3.58628
14.7125,10.7759,-24.659,-14.2238,14.2263,-22.3738,9.75185,42.1635,-30.4996,-5.06788,25.2917,-36.208,-3.55594
14.725,10.9497,-24.9418,-14.1013,13.5781,-22.8669,9.83702,42.4736,-30.9575,-5.11214,24.3164,-37.047,-3.52533
14.7375,11.1153,-25.2306,-13.9778,12.9159,-23.341,9.92144,42.7713,-31.4256,-5.15601,23.3173,-37.8577,-3.49446
14.75,11.2725,-25.5253,-13.8533,12.2401,-23.7959,10.0051,43.0564,-31.9038,-5.1995,22.2951,-38.6394,-3.46332
14.7625,11.4212,-25.8254,-13.7277,11.5515,-24.2312,10.088,43.3286,-32.3915,-5.24259,21.2506,-39.3914,-3.43193
14.775,11.5612,-26.1309,-13.6011,10.8504,-24.6464,10.1702,43.5876,-32.8884,-5.28529,20.1847,-40.1131,-3.40027
14.7875,11.6924,-26.4415,-13.4735,10.1376,-25.0413,10.2516,43.8331,-33.3942,-5.3276,19.0984,-40.804,-3.36836
14.8,11.8146,-26.7569,-13.3448,9.41355,-25.4156,10.3323,44.065,-33.9084,-5.3695,17.9924,-41.4634,-3.3362
14.8125,11.9277,-27.0768,-13.2151,8.67893,-25.7688,10.4121,44.2828,-34.4307,-5.411,16.8678,-42.0907,-3.30379
14.825,12.0316,-27.401,-13.0845,7.93433,-26.1007,10.4912,44.4866,-34.9605,-5.4521,15.7254,-42.6856,-3.27113
14.8375,12.126,-27.7292,-12.9529,7.18035,-26.4111,10.5695,44.6759,-35.4977,-5.49278,14.5661,-43.2474,-3.23822
14.85,12.211,-28.0612,-12.8203,6.41764,-26.6996,10.647,44.8507,-36.0416,-5.53305,13.3911,-43.7757,-3.20507
14.8625,12.2864,-28.3966,-12.6867,5.64681,-26.966,10.7237,45.0106,-36.5919,-5.57291,12.2011,-44.2701,-3.17168
14.875,12.3522,-28.7353,-12.5522,4.86851,-27.2102,10.7995,45.1556,-37.1482,-5.61234,10.9972,-44.7301,-3.13805
14.8875,12.4081,-29.0768,-12.4167,4.08338,-27.4318,10.8746,45.2855,-37.71,-5.65136,9.78042,-45.1553,-3.10418
14.9,12.4542,-29.421,-12.2803,3.29208,-27.6308,10.9489,45.4001,-38.2769,-5.68995,8.55173,-45.5454,-3.07008
14.9125,12.4904,-29.7675,-12.143,2.49525,-27.8069,11.0223,45.4993,-38.8485,-5.72811,7.31215,-45.9001,-3.03575
14.925,12.5166,-30.116,-12.0048,1.69357,-27.9599,11.0949,45.5829,-39.4243,-5.76584,6.0627,-46.2191,-3.00119
14.9375,12.5327,-30.4664,-11.8656,0.887688,-28.0899,11.1667,45.6508,-40.0038,-5.80314,4.80443,-46.5021,-2.96641
14.95,12.5388,-30.8182,-11.7256,0.0782807,-28.1965,11.2376,45.7029,-40.5867,-5.84,3.53836,-46.7488,-2.9314
14.9625,12.5347,-31.1712,-11.5847,-0.733983,-28.2799,11.3077,45.7392,-41.1724,-5.87642,2.26556,-46.9591,-2.89617
14.975,12.5204,-31.5251,-11.4429,-1.54843,-28.3398,11.3769,45.7595,-41.7605,-5.9124,0.987053,-47.1327,-2.86073
14.9875,12.496,-31.8796,-11.3003,-2.36439,-28.3762,11.4453,45.7639,-42.3506,-5.94794,-0.296085,-47.2695,-2.82507
15,12.4613,-32.2344,-11.1568,-3.18117,-28.3891,11.5128,45.7521,-42.9421,-5.98303,-1.5828,-47.3695,-2.7892
15.0125,12.4164,-32.5892,-11.0125,-3.99811,-28.3786,11.5795,45.7243,-43.5346,-6.01767,-2.87202,-47.4325,-2.75311
15.025,12.3613,-32.9438,-10.8673,-4.81453,-28.3445,11.6453,45.6803,-44.1278,-6.05185,-4.16269,-47.4584,-2.71683
15.0375,12.2961,-33.2977,-10.7213,-5.62975,-28.2869,11.7102,45.6202,-44.721,-6.08559,-5.45374,-47.4472,-2.68033
15.05,12.2206,-33.6508,-10.5746,-6.4431,-28.2058,11.7742,45.544,-45.3138,-6.11886,-6.7441,-47.399,-2.64364
15.0625,12.135,-34.0028,-10.427,-7.2539,-28.1014,11.8373,45.4516,-45.9058,-6.15168,-8.03271,-47.3138,-2.60674
15.075,12.0393,-34.3533,-10.2786,-8.06147,-27.9737,11.8996,45.3432,-46.4965,-6.18403,-9.31849,-47.1916,-2.56966
15.0875,11.9335,-34.702,-10.1295,-8.86516,-27.8227,11.961,45.2187,-47.0854,-6.21592,-10.6004,-47.0325,-2.53237
15.1,11.8177,-35.0488,-9.9796,-9.66428,-27.6487,12.0214,45.0782,-47.6721,-6.24734,-11.8774,-46.8367,-2.4949
15.1125,11.6919,-35.3932,-9.82896,-10.4582,-27.4518,12.081,44.9218,-48.2562,-6.27829,-13.1483,-46.6042,-2.45724
15.125,11.5562,-35.735,-9.67758,-11.2462,-27.2321,12.1396,44.7495,-48.8371,-6.30877,-14.4122,-46.3354,-2.4194
15.1375,11.4108,-36.0739,-9.52547,-12.0277,-26.9898,12.1974,44.5615,-49.4144,-6.33877,-15.668,-46.0304,-2.38137
15.15,11.2556,-36.4096,-9.37265,-12.802,-26.7251,12.2542,44.3578,-49.9877,-6.3683,-16.9147,-45.6895,-2.34316
15.1625,11.0908,-36.7419,-9.21912,-13.5685,-26.4382,12.3101,44.1387,-50.5565,-6.39735,-18.1513,-45.313,-2.30478
15.175,10.9164,-37.0705,-9.0649,-14.3266,-26.1293,12.3651,43.9041,-51.1204,-6.42592,-19.3766,-44.901,-2.26623
15.1875,10.7326,-37.395,-8.91,-15.0756,-25.7988,12.4191,43.6543,-51.6789,-6.45401,-20.5897,-44.4541,-2.2275
15.2,10.5395,-37.7154,-8.75443,-15.8148,-25.4468,12.4722,43.3894,-52.2316,-6.48161,-21.7897,-43.9725,-2.18861
15.2125,10.3373,-38.0311,-8.5982,-16.5437,-25.0737,12.5244,43.1096,-52.778,-6.50872,-22.9754,-43.4567,-2.14955
15.225,10.126,-38.3421,-8.44132,-17.2618,-24.6798,12.5756,42.8151,-53.3179,-6.53534,-24.146,-42.907,-2.11033
15.2375,9.9058,-38.648,-8.28381,-17.9683,-24.2653,12.6259,42.506,-53.8506,-6.56148,-25.3004,-42.324,-2.07095
15.25,9.67684,-38.9487,-8.12568,-18.6627,-23.8307,12.6752,42.1827,-54.3758,-6.58712,-26.4378,-41.708,-2.03142
15.2625,9.43929,-39.2437,-7.96693,-19.3444,-23.3762,12.7236,41.8452,-54.8931,-6.61226,-27.5571,-41.0597,-1.99173
15.275,9.19329,-39.533,-7.80759,-20.0128,-22.9024,12.7711,41.4938,-55.4022,-6.63691,-28.6574,-40.3795,-1.9519
15.2875,8.93902,-39.8162,-7.64766,-20.6675,-22.4094,12.8175,41.1288,-55.9025,-6.66106,-29.7379,-39.668,-1.91192
15.3,8.67666,-40.0931,-7.48716,-21.3079,-21.8978,12.863,40.7505,-56.3937,-6.68471,-30.7976,-38.9258,-1.87179
15.3125,8.40639,-40.3636,-7.32609,-21.9333,-21.368,12.9076,40.359,-56.8755,-6.70785,-31.8357,-38.1535,-1.83152
15.325,8.12839,-40.6273,-7.16447,-22.5434,-20.8204,12.9511,39.9547,-57.3475,-6.7305,-32.8513,-37.3517,-1.79112
15.3375,7.84287,-40.884,-7.00232,-23.1376,-20.2555,12.9937,39.5378,-57.8092,-6.75263,-33.8436,-36.521,-1.75058
15.35,7.55002,-41.1336,-6.83963,-23.7153,-19.6737,13.0354,39.1087,-58.2604,-6.77426,-34.8117,-35.6623,-1.70991
15.3625,7.25006,-41.3758,-6.67644,-24.2763,-19.0754,13.076,38.6676,-58.7006,-6.79538,-35.7548,-34.7761,-1.66911
15.375,6.94319,-41.6104,-6.51274,-24.8198,-18.4613,13.1156,38.2149,-59.1297,-6.81599,-36.6723,-33.8633,-1.62818
15.3875,6.62964,-41.8372,-6.34855,-25.3456,-17.8318,13.1543,37.7509,-59.5471,-6.83608,-37.5632,-32.9244,-1.58714
15.4,6.30962,-42.0561,-6.18388,-25.8532,-17.1874,13.192,37.2759,-59.9527,-6.85566,-38.4269,-31.9605,-1.54597
15.4125,5.98338,-42.2669,-6.01875,-26.3422,-16.5286,13.2287,36.7903,-60.346,-6.87473,-39.2627,-30.9721,-1.50469
15.425,5.65115,-42.4693,-5.85317,-26.812,-15.8561,13.2644,36.2945,-60.7269,-6.89328,-40.0698,-29.9602,-1.46329
15.4375,5.31316,-42.6632,-5.68715,-27.2625,-15.1702,13.2991,35.7887,-61.0949,-6.91131,-40.8477,-28.9255,-1.42179
15.45,4.96967,-42.8485,-5.5207,-27.6932,-14.4717,13.3328,35.2734,-61.4499,-6.92883,-41.5956,-27.869,-1.38017
15.4625,4.62092,-43.025,-5.35383,-28.1036,-13.7611,13.3655,34.749,-61.7916,-6.94582,-42.3129,-26.7915,-1.33846
15.475,4.26716,-43.1925,-5.18656,-28.4936,-13.0389,13.3972,34.2157,-62.1196,-6.96229,-42.9992,-25.6939,-1.29664
15.4875,3.90866,-43.3509,-5.01891,-28.8627,-12.3059,13.4278,33.6741,-62.4338,-6.97823,-43.6537,-24.577,-1.25473
15.5,3.54568,-43.5001,-4.85087,-29.2108,-11.5624,13.4575,33.1245,-62.734,-6.99365,-44.2759,-23.4419,-1.21272
15.5125,3.17848,-43.6399,-4.68247,-29.5373,-10.8093,13.4862,32.5673,-63.0198,-7.00855,-44.8654,-22.2894,-1.17062
15.525,2.80734,-43.7703,-4.51372,-29.8422,-10.0471,13.5138,32.003,-63.2911,-7.02292,-45.4216,-21.1205,-1.12843
15.5375,2.43252,-43.8911,-4.34463,-30.1252,-9.27635,13.5405,31.4319,-63.5478,-7.03676,-45.9441,-19.9361,-1.08616
15.55,2.0543,-44.0021,-4.17521,-30.3859,-8.49781,13.5661,30.8546,-63.7895,-7.05007,-46.4325,-18.7373,-1.0438
15.5625,1.67297,-44.1035,-4.00548,-30.6243,-7.71208,13.5907,30.2713,-64.0161,-7.06286,-46.8864,-17.525,-1.00137
15.575,1.28879,-44.1949,-3.83545,-30.84,-6.9198,13.6143,29.6825,-64.2276,-7.07511,-47.3053,-16.3003,-0.958863
15.5875,0.902061,-44.2764,-3.66513,-31.033,-6.12163,13.6368,29.0888,-64.4236,-7.08683,-47.689,-15.064,-0.916283
15.6,0.513062,-44.3479,-3.49454,-31.203,-5.31823,13.6583,28.4905,-64.6041,-7.09801,-48.0371,-13.8174,-0.873634
15.6125,0.122081,-44.4094,-3.32368,-31.35,-4.51026,13.6788,27.888,-64.769,-7.10867,-48.3493,-12.5613,-0.830919
15.625,-0.270592,-44.4607,-3.15257,-31.4738,-3.69838,13.6983,27.2819,-64.9181,-7.11879,-48.6254,-11.2968,-0.788142
15.6375,-0.664666,-44.5018,-2.98122,-31.5742,-2.88327,13.7168,26.6725,-65.0514,-7.12837,-48.8652,-10.025,-0.745306
15.65,-1.05985,-44.5328,-2.80966,-31.6513,-2.0656,13.7342,26.0604,-65.1687,-7.13742,-49.0684,-8.74686,-0.702414
15.6625,-1.45585,-44.5535,-2.63787,-31.7049,-1.24603,13.7505,25.446,-65.27,-7.14593,-49.2349,-7.46352,-0.659469
15.675,-1.85237,-44.5639,-2.4659,-31.735,-0.425252,13.7659,24.8297,-65.3553,-7.15391,-49.3646,-6.176,-0.616474
15.6875,-2.24913,-44.5641,-2.29373,-31.7416,0.396063,13.7802,24.212,-65.4244,-7.16134,-49.4574,-4.88536,-0.573433
15.7,-2.64582,-44.554,-2.1214,-31.7247,1.21724,13.7935,23.5934,-65.4774,-7.16824,-49.5131,-3.59268,-0.530349
15.7125,-3.04215,-44.5337,-1.9489,-31.6843,2.0376,13.8057,22.9743,-65.5142,-7.1746,-49.5318,-2.29901,-0.487225
15.725,-3.43783,-44.5031,-1.77626,-31.6204,2.85646,13.8169,22.3553,-65.5349,-7.18042,-49.5133,-1.00542,-0.444064
15.7375,-3.83256,-44.4623,-1.60348,-31.533,3.67315,13.8271,21.7367,-65.5394,-7.1857,-49.4579,0.287019,-0.40087
15.75,-4.22606,-44.4112,-1.43058,-31.4223,4.48701,13.8362,21.119,-65.5277,-7.19044,-49.3654,1.57724,-0.357646
15.7625,-4.61802,-44.3501,-1.25758,-31.2884,5.29734,13.8443,20.5027,-65.5,-7.19464,-49.2359,2.86418,-0.314395
15.775,-5.00817,-44.2788,-1.08448,-31.1313,6.1035,13.8513,19.8882,-65.4561,-7.1983,-49.0697,4.14678,-0.27112
15.7875,-5.39621,-44.1975,-0.911302,-30.9511,6.90481,13.8573,19.2761,-65.3963,-7.20142,-48.8668,5.42398,-0.227825
15.8,-5.78185,-44.1062,-0.738053,-30.7481,7.70062,13.8623,18.6667,-65.3206,-7.204,-48.6274,6.69473,-0.184513
15.8125,-6.16482,-44.005,-0.564749,-30.5224,8.49026,13.8662,18.0606,-65.229,-7.20603,-48.3516,7.95797,-0.141187
15.825,-6.54482,-43.894,-0.391403,-30.2742,9.27309,13.8691,17.4581,-65.1216,-7.20753,-48.0398,9.21267,-0.0978507
15.8375,-6.92158,-43.7732,-0.218027,-30.0037,10.0485,13.8709,16.8597,-64.9987,-7.20848,-47.6922,10.4578,-0.0545067
15.85,-7.29482,-43.6428,-0.0446346,-29.711,10.8157,13.8717,16.2659,-64.8602,-7.20889,-47.309,11.6923,-0.0111587
15.8625,-7.66426,-43.5029,0.128761,-29.3966,11.5743,13.8714,15.6771,-64.7064,-7.20876,-46.8907,12.9152,0.0321903
15.875,-8.02964,-43.3535,0.302147,-29.0605,12.3235,13.8701,15.0938,-64.5374,-7.20809,-46.4374,14.1255,0.0755367
15.8875,-8.39069,-43.1948,0.47551,-28.7031,13.0627,13.8678,14.5163,-64.3534,-7.20687,-45.9497,15.3221,0.118878
15.9,-8.74713,-43.027,0.648838,-28.3247,13.7913,13.8644,13.9452,-64.1544,-7.20511,-45.428,16.5041,0.162209
15.9125,-9.09872,-42.8501,0.822116,-27.9257,14.5088,13.86,13.3808,-63.9408,-7.20282,-44.8726,17.6705,0.205529
15.925,-9.44519,-42.6643,0.995333,-27.5062,15.2144,13.8545,12.8235,-63.7127,-7.19998,-44.284,18.8204,0.248833
15.9375,-9.78629,-42.4698,1.16848,-27.0667,15.9077,13.848,12.2738,-63.4704,-7.19659,-43.6627,19.9528,0.292119
15.95,-10.1218,-42.2667,1.34153,-26.6076,16.5881,13.8405,11.7321,-63.214,-7.19267,-43.0093,21.0667,0.335382
15.9625,-10.4514,-42.0551,1.51448,-26.1292,17.2551,13.8319,11.1987,-62.9438,-7.18821,-42.3243,22.1613,0.378621
15.975,-10.7749,-41.8354,1.68732,-25.6319,17.9079,13.8223,10.6741,-62.66,-7.18321,-41.6082,23.2356,0.421831
15.9875,-11.0921,-41.6075,1.86004,-25.1162,18.5462,13.8116,10.1586,-62.363,-7.17766,-40.8616,24.2888,0.465009
16,-11.4028,-41.3718,2.03261,-24.5824,19.1694,13.7999,9.65269,-62.0529,-7.17158,-40.0852,25.32,0.508152
16.0125,-11.7066,-41.1283,2.20503,-24.031,19.777,13.7872,9.15663,-61.7301,-7.16496,-39.2796,26.3284,0.551257
16.025,-12.0035,-40.8774,2.37728,-23.4625,20.3685,13.7734,8.67082,-61.3948,-7.1578,-38.4455,27.313,0.594321
16.0375,-12.2931,-40.6192,2.54936,-22.8772,20.9434,13.7586,8.19561,-61.0474,-7.1501,-37.5836,28.2731,0.63734
16.05,-12.5753,-40.3539,2.72124,-22.2759,21.5012,13.7427,7.73134,-60.6881,-7.14187,-36.6946,29.208,0.680311
16.0625,-12.8499,-40.0817,2.89292,-21.6588,22.0415,13.7258,7.27836,-60.3173,-7.1331,-35.7792,30.1168,0.723231
16.075,-13.1167,-39.8029,3.06439,-21.0265,22.5638,13.7079,6.83697,-59.9353,-7.12379,-34.8382,30.9988,0.766096
16.0875,-13.3755,-39.5177,3.23562,-20.3796,23.0677,13.689,6.4075,-59.5424,-7.11394,-33.8724,31.8532,0.808904
16.1,-13.6262,-39.2263,3.40661,-19.7186,23.5528,13.669,5.99026,-59.1391,-7.10356,-32.8825,32.6794,0.851651
16.1125,-13.8684,-38.929,3.57734,-19.044,24.0186,13.648,5.58554,-58.7255,-7.09265,-31.8695,33.4768,0.894335
16.125,-14.1022,-38.6259,3.7478,-18.3563,24.4649,13.626,5.19362,-58.3023,-7.08121,-30.8341,34.2445,0.93695
16.1375,-14.3273,-38.3174,3.91798,-17.6563,24.8912,13.6029,4.81477,-57.8696,-7.06923,-29.7772,34.982,0.979496
