t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
26.9625,-29.9702,-43.8954,-2.52367,-24.6151,21.1318,3.86225,-57.1918,-27.4315,21.2135,-31.1365,38.3419,3.12792
26.975,-30.2743,-43.6276,-2.4754,-24.0419,21.721,3.86092,-57.575,-26.9469,21.2519,-30.161,39.1941,3.0167
26.9875,-30.5712,-43.3525,-2.42715,-23.4523,22.2936,3.85948,-57.9457,-26.4518,21.2889,-29.1613,40.0181,2.90508
27,-30.8606,-43.0703,-2.37891,-22.8468,22.849,3.85792,-58.3039,-25.9465,21.3246,-28.1382,40.8132,2.79306
27.0125,-31.1423,-42.7813,-2.3307,-22.2258,23.3867,3.85623,-58.6491,-25.4316,21.3588,-27.0925,41.5787,2.68066
27.025,-31.4161,-42.4857,-2.28251,-21.5899,23.9064,3.85442,-58.9811,-24.9072,21.3916,-26.025,42.314,2.5679
27.0375,-31.682,-42.1837,-2.23434,-20.9395,24.4075,3.85248,-59.2996,-24.3738,21.423,-24.9368,43.0185,2.45478
27.05,-31.9396,-41.8756,-2.1862,-20.2753,24.8898,3.85041,-59.6044,-23.8319,21.4529,-23.8286,43.6917,2.34132
27.0625,-32.1888,-41.5616,-2.13808,-19.5978,25.3527,3.8482,-59.8953,-23.2817,21.4815,-22.7014,44.3328,2.22753
27.075,-32.4295,-41.2419,-2.08999,-18.9074,25.796,3.84585,-60.1719,-22.7237,21.5086,-21.5561,44.9415,2.11343
27.0875,-32.6614,-40.9167,-2.04193,-18.2049,26.2192,3.84335,-60.4341,-22.1583,21.5343,-20.3937,45.5171,1.99901
27.1,-32.8845,-40.5865,-1.99391,-17.4908,26.6221,3.84071,-60.6817,-21.5859,21.5586,-19.2151,46.0593,1.88431
27.1125,-33.0987,-40.2513,-1.94592,-16.7656,27.0042,3.83791,-60.9144,-21.0069,21.5814,-18.0212,46.5676,1.76933
27.125,-33.3036,-39.9115,-1.89796,-16.03,27.3653,3.83496,-61.1322,-20.4218,21.6028,-16.8132,47.0416,1.65408
27.1375,-33.4994,-39.5672,-1.85004,-15.2846,27.7051,3.83184,-61.3347,-19.831,21.6228,-15.5919,47.4808,1.53857
27.15,-33.6857,-39.2189,-1.80217,-14.53,28.0233,3.82857,-61.5219,-19.235,21.6413,-14.3583,47.8849,1.42282
27.1625,-33.8626,-38.8668,-1.75433,-13.7668,28.3196,3.82513,-61.6936,-18.6341,21.6584,-13.1136,48.2535,1.30684
27.175,-34.0298,-38.511,-1.70654,-12.9957,28.5938,3.82152,-61.8497,-18.0288,21.674,-11.8586,48.5864,1.19064
27.1875,-34.1874,-38.152,-1.65879,-12.2172,28.8458,3.81774,-61.99,-17.4196,21.6881,-10.5945,48.8833,1.07424
27.2,-34.3353,-37.79,-1.6111,-11.4321,29.0752,3.81378,-62.1145,-16.8068,21.7008,-9.32229,49.144,0.95764
27.2125,-34.4732,-37.4252,-1.56345,-10.641,29.2819,3.80964,-62.2231,-16.1911,21.7121,-8.04301,49.3681,0.840861
27.225,-34.6013,-37.058,-1.51586,-9.84452,29.4657,3.80532,-62.3156,-15.5728,21.7218,-6.75772,49.5556,0.723913
27.2375,-34.7193,-36.6887,-1.46832,-9.04333,29.6266,3.80082,-62.392,-14.9524,21.7302,-5.46748,49.7062,0.606807
27.25,-34.8273,-36.3174,-1.42084,-8.23811,29.7643,3.79613,-62.4522,-14.3303,21.737,-4.17335,49.8199,0.489556
27.2625,-34.9252,-35.9447,-1.37341,-7.42951,29.8787,3.79125,-62.4963,-13.707,21.7424,-2.8764,49.8966,0.372173
27.275,-35.013,-35.5706,-1.32606,-6.61821,29.9699,3.78617,-62.5241,-13.083,21.7463,-1.57769,49.9361,0.254669
27.2875,-35.0907,-35.1955,-1.27876,-5.80489,30.0376,3.7809,-62.5357,-12.4588,21.7488,-0.278305,49.9385,0.137056
27.3,-35.1582,-34.8197,-1.23153,-4.9902,30.0819,3.77543,-62.5311,-11.8347,21.7497,1.0207,49.9038,0.0193458
27.3125,-35.2154,-34.4436,-1.18438,-4.17483,30.1026,3.76975,-62.5102,-11.2113,21.7493,2.31824,49.8319,-0.0984486
27.325,-35.2625,-34.0673,-1.13729,-3.35945,30.0999,3.76387,-62.4732,-10.5891,21.7473,3.61326,49.723,-0.216316
27.3375,-35.2994,-33.6912,-1.09028,-2.54474,30.0737,3.75779,-62.4199,-9.96841,21.7438,4.90468,49.5771,-0.334244
27.35,-35.3262,-33.3155,-1.04335,-1.73137,30.024,3.75149,-62.3506,-9.3498,21.7389,6.19145,49.3944,-0.452221
27.3625,-35.3427,-32.9407,-0.996494,-0.920019,29.9509,3.74498,-62.2652,-8.73371,21.7325,7.4725,49.1749,-0.570234
27.375,-35.3492,-32.5668,-0.949723,-0.111354,29.8545,3.73826,-62.1638,-8.12058,21.7247,8.74678,48.919,-0.688273
27.3875,-35.3455,-32.1944,-0.903038,0.693954,29.7348,3.73132,-62.0465,-7.51089,21.7153,10.0132,48.6267,-0.806326
27.4,-35.3318,-31.8236,-0.856441,1.49524,29.5919,3.72416,-61.9135,-6.90507,21.7045,11.2708,48.2984,-0.924379
27.4125,-35.3082,-31.4547,-0.809935,2.29183,29.426,3.71677,-61.7648,-6.30358,21.6922,12.5185,47.9343,-1.04242
27.425,-35.2746,-31.088,-0.763523,3.08308,29.2372,3.70917,-61.6006,-5.70686,21.6785,13.7553,47.5347,-1.16044
27.4375,-35.2311,-30.7239,-0.717207,3.86832,29.0257,3.70133,-61.421,-5.11536,21.6632,14.9801,47.0999,-1.27843
27.45,-35.1779,-30.3625,-0.670991,4.64691,28.7916,3.69327,-61.2261,-4.5295,21.6465,16.192,46.6304,-1.39637
27.4625,-35.115,-30.0042,-0.624877,5.4182,28.5352,3.68497,-61.0162,-3.94974,21.6283,17.3899,46.1264,-1.51426
27.475,-35.0425,-29.6492,-0.578867,6.18155,28.2566,3.67644,-60.7914,-3.37649,21.6086,18.5729,45.5885,-1.63207
27.4875,-34.9605,-29.2978,-0.532966,6.93633,27.9562,3.66768,-60.552,-2.81017,21.5875,19.74,45.017,-1.74981
27.5,-34.8691,-28.9504,-0.487176,7.68191,27.6341,3.65868,-60.298,-2.2512,21.5649,20.8902,44.4124,-1.86745
27.5125,-34.7685,-28.6071,-0.4415,8.41767,27.2906,3.64944,-60.0298,-1.69999,21.5408,22.0226,43.7753,-1.98499
27.525,-34.6587,-28.2682,-0.395942,9.14301,26.926,3.63996,-59.7475,-1.15695,21.5153,23.1362,43.1062,-2.10242
27.5375,-34.5399,-27.934,-0.350503,9.85732,26.5407,3.63023,-59.4515,-0.622469,21.4883,24.2302,42.4055,-2.21972
27.55,-34.4123,-27.6048,-0.305187,10.56,26.1349,3.62026,-59.1419,-0.0969405,21.4598,25.3036,41.674,-2.33688
27.5625,-34.276,-27.2807,-0.259997,11.2505,25.709,3.61004,-58.819,0.419254,21.4298,26.3556,40.9121,-2.45389
27.575,-34.1311,-26.9621,-0.214937,11.9282,25.2633,3.59957,-58.4831,0.925739,21.3984,27.3853,40.1206,-2.57074
27.5875,-33.9778,-26.6492,-0.170009,12.5926,24.7983,3.58885,-58.1344,1.42215,21.3656,28.3919,39.3001,-2.68741
27.6,-33.8163,-26.3422,-0.125217,13.2431,24.3143,3.57788,-57.7734,1.90812,21.3313,29.3744,38.4513,-2.80391
27.6125,-33.6468,-26.0414,-0.0805633,13.8791,23.8116,3.56665,-57.4002,2.38332,21.2955,30.3322,37.5748,-2.9202
27.625,-33.4694,-25.747,-0.0360517,14.5002,23.2909,3.55516,-57.0152,2.84738,21.2582,31.2644,36.6715,-3.03629
27.6375,-33.2844,-25.4592,0.00831472,15.1059,22.7523,3.54342,-56.6187,3.29999,21.2196,32.1703,35.742,-3.15216
27.65,-33.0918,-25.1783,0.0525327,15.6955,22.1966,3.53141,-56.211,3.74083,21.1794,33.0491,34.7871,-3.26781
27.6625,-32.8921,-24.9044,0.096599,16.2687,21.6239,3.51915,-55.7926,4.16957,21.1379,33.9001,33.8077,-3.38321
27.675,-32.6852,-24.6378,0.14051,16.8249,21.035,3.50662,-55.3636,4.58592,21.0949,34.7226,32.8045,-3.49836
27.6875,-32.4715,-24.3786,0.184263,17.3638,20.4302,3.49382,-54.9246,4.98959,21.0504,35.5159,31.7784,-3.61325
27.7,-32.2512,-24.1271,0.227855,17.8848,19.8101,3.48076,-54.4759,5.38029,21.0045,36.2795,30.7302,-3.72786
27.7125,-32.0245,-23.8834,0.271281,18.3875,19.1751,3.46743,-54.0178,5.75775,20.9572,37.0125,29.6607,-3.84218
27.725,-31.7916,-23.6477,0.31454,18.8715,18.5259,3.45383,-53.5507,6.12172,20.9085,37.7146,28.571,-3.95621
27.7375,-31.5528,-23.4203,0.357626,19.3364,17.8629,3.43996,-53.075,6.47195,20.8583,38.3851,27.4618,-4.06993
27.75,-31.3082,-23.2012,0.400537,19.7818,17.1867,3.42581,-52.5912,6.80819,20.8067,39.0233,26.3342,-4.18334
27.7625,-31.0583,-22.9907,0.44327,20.2073,16.4979,3.41139,-52.0996,7.13023,20.7537,39.629,25.189,-4.29641
27.775,-30.8031,-22.7888,0.485821,20.6126,15.797,3.39669,-51.6006,7.43785,20.6993,40.2014,24.0272,-4.40914
27.7875,-30.5431,-22.5958,0.528186,20.9974,15.0846,3.38172,-51.0947,7.73084,20.6435,40.7402,22.8497,-4.52151
27.8,-30.2783,-22.4118,0.570363,21.3613,14.3614,3.36646,-50.5822,8.00903,20.5863,41.245,21.6576,-4.63352
27.8125,-30.0091,-22.2368,0.612347,21.704,13.6278,3.35092,-50.0637,8.27222,20.5277,41.7152,20.4518,-4.74516
27.825,-29.7358,-22.0711,0.654135,22.0252,12.8846,3.3351,-49.5395,8.52027,20.4677,42.1507,19.2333,-4.85641
27.8375,-29.4586,-21.9147,0.695723,22.3247,12.1324,3.31899,-49.0101,8.75301,20.4063,42.5509,18.0032,-4.96726
27.85,-29.1778,-21.7678,0.737108,22.6023,11.3717,3.3026,-48.4759,8.9703,20.3435,42.9155,16.7624,-5.07771
27.8625,-28.8936,-21.6305,0.778287,22.8576,10.6032,3.28592,-47.9373,9.17203,20.2793,43.2444,15.5121,-5.18773
27.875,-28.6064,-21.5028,0.819255,23.0904,9.82755,3.26895,-47.3949,9.35807,20.2138,43.5371,14.2531,-5.29732
27.8875,-28.3164,-21.3848,0.860009,23.3007,9.04539,3.25169,-46.8491,9.52833,20.1469,43.7936,12.9867,-5.40647
27.9,-28.024,-21.2767,0.900546,23.4881,8.25737,3.23414,-46.3002,9.68271,20.0786,44.0135,11.7138,-5.51517
27.9125,-27.7293,-21.1784,0.940862,23.6526,7.46413,3.21629,-45.7489,9.82115,20.009,44.1967,10.4355,-5.62341
27.925,-27.4328,-21.0901,0.980952,23.7939,6.66635,3.19815,-45.1955,9.94358,19.938,44.3431,9.15283,-5.73117
27.9375,-27.1346,-21.0118,1.02081,23.9121,5.86469,3.17971,-44.6405,10.05,19.8657,44.4526,7.86691,-5.83844
27.95,-26.8351,-20.9435,1.06044,24.0069,5.05979,3.16097,-44.0843,10.1402,19.7921,44.525,6.57877,-5.94522
27.9625,-26.5345,-20.8853,1.09984,24.0783,4.25235,3.14194,-43.5275,10.2144,19.7171,44.5604,5.2895,-6.05149
27.975,-26.2332,-20.8372,1.13899,24.1262,3.44302,3.1226,-42.9705,10.2725,19.6408,44.5587,4.00017,-6.15724
27.9875,-25.9315,-20.7992,1.1779,24.1507,2.63248,3.10295,-42.4137,10.3144,19.5632,44.5198,2.71186,-6.26246
28,-25.6295,-20.7714,1.21656,24.1516,1.82139,3.083,-41.8576,10.3403,19.4842,44.444,1.42563,-6.36714
28.0125,-25.3278,-20.7537,1.25497,24.1289,1.01044,3.06275,-41.3027,10.3501,19.404,44.3312,0.142551,-6.47127
28.025,-25.0264,-20.7461,1.29313,24.0827,0.200291,3.04219,-40.7495,10.3439,19.3225,44.1816,-1.1363,-6.57484
28.0375,-24.7258,-20.7487,1.33103,24.0131,-0.608385,3.02131,-40.1983,10.3217,19.2396,43.9952,-2.40986,-6.67783
28.05,-24.4262,-20.7613,1.36866,23.92,-1.41492,3.00013,-39.6498,10.2836,19.1555,43.7723,-3.67707,-6.78024
28.0625,-24.1279,-20.784,1.40603,23.8035,-2.21864,2.97863,-39.1042,10.2298,19.0701,43.513,-4.93688,-6.88206
28.075,-23.8312,-20.8168,1.44313,23.6637,-3.01888,2.95682,-38.5621,10.1603,18.9835,43.2176,-6.18822,-6.98326
28.0875,-23.5364,-20.8595,1.47995,23.5008,-3.81498,2.93469,-38.0239,10.0751,18.8956,42.8863,-7.43007,-7.08385
28.1,-23.2438,-20.9121,1.51649,23.3149,-4.60629,2.91224,-37.4901,9.97455,18.8064,42.5195,-8.66139,-7.18382
28.1125,-22.9536,-20.9746,1.55275,23.1061,-5.39215,2.88948,-36.9611,9.85865,18.716,42.1173,-9.88114,-7.28314
28.125,-22.6662,-21.0469,1.58873,22.8745,-6.1719,2.86639,-36.4373,9.72758,18.6243,41.6803,-11.0883,-7.38181
28.1375,-22.3818,-21.1289,1.62441,22.6204,-6.94491,2.84298,-35.9192,9.5815,18.5314,41.2087,-12.2819,-7.47983
28.15,-22.1008,-21.2205,1.6598,22.3441,-7.71053,2.81924,-35.4072,9.42059,18.4373,40.703,-13.4609,-7.57717
28.1625,-21.8233,-21.3216,1.69489,22.0456,-8.46814,2.79518,-34.9018,9.24504,18.342,40.1635,-14.6243,-7.67383
28.175,-21.5497,-21.4322,1.72968,21.7252,-9.21711,2.77079,-34.4033,9.05505,18.2455,39.5909,-15.7712,-7.7698
28.1875,-21.2803,-21.552,1.76416,21.3833,-9.95682,2.74607,-33.9121,8.85083,18.1477,38.9854,-16.9006,-7.86507
28.2,-21.0153,-21.681,1.79833,21.02,-10.6867,2.72102,-33.4288,8.63261,18.0488,38.3477,-18.0116,-7.95962
28.2125,-20.7549,-21.8191,1.83218,20.6357,-11.406,2.69564,-32.9536,8.40062,17.9488,37.6783,-19.1032,-8.05345
28.225,-20.4994,-21.9661,1.86572,20.2307,-12.1143,2.66992,-32.4869,8.15511,17.8475,36.9778,-20.1745,-8.14654
28.2375,-20.2492,-22.1219,1.89893,19.8053,-12.811,2.64387,-32.0292,7.89635,17.7451,36.2468,-21.2246,-8.23889
28.25,-20.0044,-22.2864,1.93182,19.3599,-13.4954,2.61748,-31.5809,7.62459,17.6415,35.4858,-22.2526,-8.33048
28.2625,-19.7653,-22.4593,1.96437,18.8948,-14.1671,2.59075,-31.1422,7.34013,17.5368,34.6955,-23.2578,-8.42131
28.275,-19.5321,-22.6405,1.99658,18.4105,-14.8254,2.56367,-30.7136,7.04325,17.431,33.8767,-24.2392,-8.51136
28.2875,-19.3051,-22.8298,2.02846,17.9072,-15.4699,2.53626,-30.2954,6.73425,17.3241,33.0299,-25.1959,-8.60062
28.3,-19.0845,-23.0272,2.05999,17.3854,-16.1,2.5085,-29.888,6.41345,17.216,32.1559,-26.1273,-8.68909
28.3125,-18.8705,-23.2323,2.09117,16.8456,-16.7151,2.4804,-29.4916,6.08118,17.1068,31.2555,-27.0325,-8.77675
28.325,-18.6634,-23.445,2.122,16.2881,-17.3148,2.45195,-29.1067,5.73775,16.9966,30.3294,-27.9108,-8.86359
28.3375,-18.4634,-23.6651,2.15247,15.7135,-17.8986,2.42316,-28.7335,5.38352,16.8852,29.3784,-28.7614,-8.94961
28.35,-18.2707,-23.8924,2.18257,15.1222,-18.466,2.39401,-28.3723,5.01883,16.7728,28.4033,-29.5837,-9.03479
28.3625,-18.0854,-24.1267,2.21231,14.5147,-19.0166,2.36452,-28.0235,4.64405,16.6594,27.4049,-30.3768,-9.11912
28.375,-17.9079,-24.3677,2.24168,13.8914,-19.5499,2.33467,-27.6873,4.25954,16.5449,26.384,-31.1402,-9.2026
28.3875,-17.7382,-24.6153,2.27068,13.253,-20.0654,2.30447,-27.364,3.86567,16.4293,25.3416,-31.8732,-9.28521
28.4,-17.5766,-24.8693,2.2993,12.5998,-20.5628,2.27392,-27.0539,3.46284,16.3127,24.2785,-32.5751,-9.36695
28.4125,-17.4233,-25.1293,2.32753,11.9325,-21.0416,2.24302,-26.7571,3.05142,16.1951,23.1955,-33.2455,-9.4478
28.425,-17.2784,-25.3952,2.35537,11.2516,-21.5015,2.21177,-26.4741,2.63183,16.0765,22.0937,-33.8837,-9.52777
28.4375,-17.142,-25.6668,2.38282,10.5577,-21.942,2.18016,-26.2049,2.20447,15.957,20.9739,-34.4891,-9.60683
28.45,-17.0145,-25.9437,2.40987,9.85126,-22.3629,2.14819,-25.9498,1.76974,15.8364,19.8371,-35.0614,-9.68498
28.4625,-16.8958,-26.2258,2.43652,9.13292,-22.7638,2.11588,-25.709,1.32807,15.7148,18.6842,-35.5998,-9.76222
28.475,-16.7862,-26.5127,2.46277,8.40327,-23.1443,2.08321,-25.4827,0.879887,15.5923,17.5163,-36.1042,-9.83853
28.4875,-16.6858,-26.8043,2.4886,7.6629,-23.5042,2.05019,-25.2712,0.425613,15.4689,16.3342,-36.5738,-9.91392
28.5,-16.5947,-27.1002,2.51402,6.91242,-23.8432,2.01682,-25.0744,-0.0343137,15.3445,15.1391,-37.0085,-9.98836
28.5125,-16.513,-27.4003,2.53902,6.15244,-24.1609,1.98309,-24.8927,-0.499453,15.2192,13.9318,-37.4078,-10.0619
28.525,-16.4409,-27.7042,2.5636,5.38358,-24.4572,1.94903,-24.7262,-0.969359,15.0929,12.7134,-37.7713,-10.1344
28.5375,-16.3784,-28.0116,2.58774,4.60648,-24.7319,1.91461,-24.5749,-1.44359,14.9658,11.485,-38.0987,-10.206
28.55,-16.3257,-28.3224,2.61146,3.82177,-24.9846,1.87985,-24.4391,-1.92168,14.8378,10.2476,-38.3898,-10.2766
28.5625,-16.2829,-28.6361,2.63474,3.03009,-25.2152,1.84475,-24.3188,-2.40318,14.7089,9.00214,-38.6444,-10.3463
28.575,-16.25,-28.9527,2.65758,2.2321,-25.4235,1.80931,-24.2141,-2.88763,14.5791,7.74977,-38.862,-10.4149
28.5875,-16.2271,-29.2716,2.67997,1.42844,-25.6094,1.77354,-24.1251,-3.37458,14.4485,6.49152,-39.0427,-10.4826
28.6,-16.2143,-29.5928,2.70191,0.619781,-25.7727,1.73744,-24.0518,-3.86355,14.3171,5.22844,-39.1861,-10.5493
28.6125,-16.2117,-29.9159,2.72341,-0.193219,-25.9133,1.70102,-23.9944,-4.35408,14.1848,3.9616,-39.2923,-10.6151
28.625,-16.2192,-30.2405,2.74444,-1.00989,-26.0311,1.66428,-23.9528,-4.8457,14.0517,2.69206,-39.361,-10.6798
28.6375,-16.2369,-30.5665,2.76501,-1.82957,-26.1259,1.62722,-23.9271,-5.33794,13.9178,1.42089,-39.3922,-10.7436
28.65,-16.2649,-30.8936,2.78512,-2.65158,-26.1978,1.58986,-23.9173,-5.83035,13.7831,0.149159,-39.3858,-10.8064
28.6625,-16.3032,-31.2214,2.80476,-3.47524,-26.2467,1.55221,-23.9233,-6.32243,13.6477,-1.12207,-39.342,-10.8681
28.675,-16.3518,-31.5497,2.82392,-4.29988,-26.2725,1.51426,-23.9453,-6.81374,13.5114,-2.39172,-39.2606,-10.9289
28.6875,-16.4107,-31.8781,2.84261,-5.12483,-26.2753,1.47603,-23.9831,-7.30379,13.3744,-3.65872,-39.1417,-10.9887
28.7,-16.4799,-32.2065,2.86082,-5.9494,-26.255,1.43754,-24.0367,-7.79213,13.2367,-4.92202,-38.9854,-11.0476
28.7125,-16.5594,-32.5344,2.87855,-6.77291,-26.2117,1.39878,-24.1061,-8.27827,13.0982,-6.18055,-38.7918,-11.1054
28.725,-16.6492,-32.8617,2.89579,-7.5947,-26.1454,1.35978,-24.1912,-8.76177,12.9591,-7.43325,-38.5612,-11.1623
28.7375,-16.7493,-33.1879,2.91254,-8.41409,-26.0561,1.32054,-24.2919,-9.24215,12.8192,-8.67907,-38.2936,-11.2182
28.75,-16.8596,-33.513,2.9288,-9.2304,-25.944,1.28109,-24.4082,-9.71895,12.6786,-9.91697,-37.9892,-11.2731
28.7625,-16.9801,-33.8364,2.94457,-10.043,-25.8092,1.24142,-24.5398,-10.1917,12.5374,-11.1459,-37.6484,-11.3271
28.775,-17.1106,-34.1581,2.95984,-10.8511,-25.6517,1.20157,-24.6868,-10.66,12.3954,-12.3648,-37.2713,-11.3801
28.7875,-17.2513,-34.4776,2.97461,-11.6542,-25.4718,1.16154,-24.8489,-11.1234,12.2529,-13.5727,-36.8584,-11.4322
28.8,-17.402,-34.7948,2.98888,-12.4515,-25.2694,1.12136,-25.0261,-11.5813,12.1096,-14.7686,-36.4098,-11.4833
28.8125,-17.5626,-35.1093,3.00264,-13.2425,-25.0449,1.08105,-25.2181,-12.0335,11.9658,-15.9514,-35.9261,-11.5336
28.825,-17.733,-35.4208,3.0159,-14.0264,-24.7984,1.04061,-25.4248,-12.4793,11.8213,-17.1201,-35.4075,-11.5829
28.8375,-17.9132,-35.7292,3.02866,-14.8026,-24.5301,1.00008,-25.646,-12.9185,11.6762,-18.2739,-34.8546,-11.6313
28.85,-18.103,-36.034,3.0409,-15.5705,-24.2403,0.959477,-25.8816,-13.3506,11.5305,-19.4116,-34.2678,-11.6789
28.8625,-18.3024,-36.3351,3.05264,-16.3294,-23.9291,0.918822,-26.1312,-13.7751,11.3843,-20.5324,-33.6475,-11.7256
28.875,-18.5112,-36.6321,3.06387,-17.0788,-23.5968,0.87814,-26.3948,-14.1916,11.2374,-21.6353,-32.9943,-11.7715
28.8875,-18.7293,-36.9249,3.0746,-17.818,-23.2436,0.837455,-26.672,-14.5998,11.09,-22.7193,-32.3087,-11.8165
28.9,-18.9566,-37.2131,3.08481,-18.5464,-22.8699,0.796793,-26.9627,-14.9992,10.942,-23.7836,-31.5914,-11.8607
28.9125,-19.193,-37.4966,3.09452,-19.2634,-22.476,0.75618,-27.2665,-15.3894,10.7935,-24.8273,-30.8428,-11.9042
28.925,-19.4382,-37.775,3.10372,-19.9685,-22.0621,0.715642,-27.5833,-15.7701,10.6444,-25.8494,-30.0637,-11.9468
28.9375,-19.6921,-38.048,3.11241,-20.661,-21.6287,0.675208,-27.9127,-16.1409,10.4948,-26.8491,-29.2547,-11.9888
28.95,-19.9546,-38.3156,3.1206,-21.3404,-21.1759,0.634904,-28.2544,-16.5014,10.3447,-27.8256,-28.4165,-12.03
28.9625,-20.2256,-38.5774,3.12828,-22.0062,-20.7042,0.594759,-28.6082,-16.8512,10.194,-28.778,-27.5498,-12.0704
28.975,-20.5047,-38.8331,3.13547,-22.6577,-20.214,0.554801,-28.9738,-17.19,10.0429,-29.7055,-26.6553,-12.1103
28.9875,-20.792,-39.0826,3.14215,-23.2946,-19.7056,0.515059,-29.3507,-17.5175,9.89129,-30.6073,-25.7338,-12.1494
29,-21.087,-39.3257,3.14834,-23.9162,-19.1794,0.475561,-29.7388,-17.8332,9.73918,-31.4827,-24.7861,-12.1879
29.0125,-21.3898,-39.562,3.15404,-24.5221,-18.6358,0.436335,-30.1377,-18.137,9.58659,-32.3309,-23.813,-12.2258
29.025,-21.7,-39.7915,3.15925,-25.1117,-18.0753,0.397409,-30.547,-18.4285,9.43353,-33.1512,-22.8153,-12.2631
29.0375,-22.0175,-40.0139,3.16398,-25.6847,-17.4983,0.35881,-30.9664,-18.7073,9.28001,-33.9429,-21.7939,-12.2998
29.05,-22.3421,-40.2289,3.16822,-26.2405,-16.9051,0.320565,-31.3954,-18.9732,9.12604,-34.7052,-20.7497,-12.336
29.0625,-22.6735,-40.4364,3.17199,-26.7788,-16.2964,0.2827,-31.8339,-19.226,8.97162,-35.4376,-19.6836,-12.3717
29.075,-23.0115,-40.6362,3.17529,-27.299,-15.6725,0.24524,-32.2812,-19.4652,8.81675,-36.1394,-18.5964,-12.4068
29.0875,-23.3559,-40.8282,3.17813,-27.8007,-15.0339,0.208208,-32.7372,-19.6908,8.66145,-36.81,-17.4891,-12.4415
29.1,-23.7064,-41.012,3.1805,-28.2837,-14.3812,0.171628,-33.2014,-19.9024,8.50572,-37.4488,-16.3627,-12.4756
29.1125,-24.0629,-41.1876,3.18242,-28.7474,-13.7147,0.13552,-33.6733,-20.0998,8.34956,-38.0552,-15.2181,-12.5093
29.125,-24.425,-41.3548,3.18389,-29.1916,-13.0351,0.099906,-34.1526,-20.2828,8.19298,-38.6288,-14.0564,-12.5426
29.1375,-24.7926,-41.5135,3.18492,-29.6159,-12.3428,0.064803,-34.6389,-20.4511,8.036,-39.1689,-12.8784,-12.5754
29.15,-25.1653,-41.6634,3.18551,-30.0199,-11.6384,0.0302284,-35.1317,-20.6047,7.8786,-39.6752,-11.6854,-12.6079
29.1625,-25.543,-41.8044,3.18568,-30.4033,-10.9224,-0.00380255,-35.6306,-20.7432,7.7208,-40.1472,-10.4781,-12.6399
29.175,-25.9253,-41.9364,3.18542,-30.7659,-10.1954,-0.0372762,-36.1352,-20.8665,7.5626,-40.5845,-9.25779,-12.6715
29.1875,-26.312,-42.0592,3.18475,-31.1074,-9.45797,-0.0701807,-36.6451,-20.9746,7.40402,-40.9866,-8.02541,-12.7027
29.2,-26.7029,-42.1728,3.18367,-31.4274,-8.71062,-0.102506,-37.1597,-21.0671,7.24504,-41.3533,-6.78204,-12.7335
29.2125,-27.0976,-42.2769,3.18219,-31.7258,-7.95394,-0.134244,-37.6788,-21.1441,7.08568,-41.6841,-5.52875,-12.764
29.225,-27.496,-42.3716,3.18031,-32.0023,-7.18855,-0.165388,-38.2017,-21.2053,6.92594,-41.9788,-4.2666,-12.7941
29.2375,-27.8976,-42.4566,3.17806,-32.2568,-6.41502,-0.195933,-38.7281,-21.2507,6.76583,-42.2372,-2.99668,-12.8238
29.25,-28.3023,-42.5319,3.17542,-32.489,-5.63397,-0.225876,-39.2575,-21.2802,6.60535,-42.4589,-1.72008,-12.8531
29.2625,-28.7097,-42.5974,3.17241,-32.6987,-4.846,-0.255216,-39.7894,-21.2937,6.4445,-42.6437,-0.437892,-12.882
29.275,-29.1197,-42.6531,3.16904,-32.8858,-4.05174,-0.283953,-40.3234,-21.2911,6.2833,-42.7915,0.848794,-12.9106
29.2875,-29.5318,-42.6987,3.16531,-33.0502,-3.25181,-0.312089,-40.859,-21.2725,6.12174,-42.9022,2.13888,-12.9387
29.3,-29.9458,-42.7343,3.16124,-33.1916,-2.44683,-0.339626,-41.3958,-21.2377,5.95983,-42.9756,3.43126,-12.9665
29.3125,-30.3615,-42.7599,3.15683,-33.3101,-1.63745,-0.366569,-41.9333,-21.1867,5.79758,-43.0116,4.72485,-12.9939
29.325,-30.7785,-42.7753,3.15208,-33.4056,-0.824307,-0.392925,-42.4709,-21.1195,5.63499,-43.0103,6.01854,-13.0208
29.3375,-31.1965,-42.7805,3.14701,-33.4779,-0.0080436,-0.418699,-43.0084,-21.0362,5.47206,-42.9715,7.31123,-13.0473
29.35,-31.6153,-42.7755,3.14161,-33.527,0.81069,-0.443899,-43.5451,-20.9368,5.30881,-42.8953,8.60183,-13.0734
29.3625,-32.0346,-42.7602,3.13591,-33.5528,1.63124,-0.468536,-44.0806,-20.8212,5.14523,-42.7817,9.88924,-13.099
29.375,-32.4541,-42.7347,3.1299,-33.5555,2.45295,-0.492617,-44.6145,-20.6895,4.98133,-42.6309,11.1724,-13.1242
29.3875,-32.8734,-42.6989,3.1236,-33.5348,3.27516,-0.516155,-45.1462,-20.5419,4.81713,-42.4429,12.4502,-13.1489
29.4,-33.2923,-42.6528,3.117,-33.491,4.09722,-0.539159,-45.6754,-20.3783,4.65261,-42.2179,13.7215,-13.1731
29.4125,-33.7106,-42.5964,3.11012,-33.4239,4.91846,-0.561642,-46.2015,-20.1989,4.4878,-41.956,14.9854,-13.1968
